epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
28,81.0317638832912,93.67088,94.94949,74.19355,95.34884,93.181816,93.548386,91.489365,88.888885,95.06173,82.14286,88.888885,52.307693,81.25,81.818184,94.666664,83.13253,92.537315,0.0,98.50746,74.13793,81.69014,74.747475,100.0,38.88889,90.243904,92.537315,94.73684,94.44444,69.44444,97.9798,78.04878,85.18519,82.828285,32.142857,93.87755,56.944443,94.791664,90.243904,64.51613,98.52941,98.57143,87.23404,66.666664,67.5,5.263158,98.9899,2.3255813,65.11628,86.44068,93.10345,93.93939,87.5,73.46939,95.652176,77.77778,86.04651,61.61616,82.97872,82.89474,95.0,93.10345,19.047619,75.55556,81.72043,89.79592
29,81.45978823200113,91.139244,95.959595,77.41936,100.0,95.454544,93.548386,91.489365,81.48148,95.06173,83.92857,90.90909,32.307693,80.208336,84.09091,94.666664,77.10844,89.55224,24.390244,98.50746,72.413795,78.87324,76.76768,100.0,45.555557,95.12195,92.537315,91.22807,95.55556,72.22222,98.9899,78.04878,83.333336,83.83839,42.857143,93.87755,62.5,93.75,90.243904,65.5914,97.05882,98.57143,87.23404,65.0,70.0,7.894737,97.9798,4.6511626,62.7907,86.44068,91.37931,91.91919,92.5,73.46939,95.652176,77.77778,79.06977,73.73737,82.97872,81.57895,93.333336,91.37931,19.047619,75.55556,82.7957,92.85714
30,81.88781256180515,92.40506,94.94949,75.80645,100.0,95.454544,91.935486,91.489365,90.12346,96.296295,83.92857,91.91919,40.0,78.125,79.545456,96.0,79.518074,92.537315,2.4390244,98.50746,74.13793,80.28169,80.80808,100.0,48.88889,95.12195,92.537315,94.73684,94.44444,79.166664,100.0,80.48781,87.03704,84.84849,28.571428,94.89796,65.27778,93.75,90.243904,66.666664,97.05882,97.14286,82.97872,61.666668,65.0,7.894737,98.9899,6.976744,62.7907,81.355934,91.37931,91.91919,95.0,69.38776,91.304344,78.78788,93.023254,69.69697,87.23404,82.89474,95.0,93.10345,19.047619,80.0,86.02151,91.83673
33,82.06803331334302,89.87342,96.969696,72.58064,100.0,95.454544,93.548386,91.489365,82.71605,95.06173,83.92857,91.91919,46.153847,81.25,82.954544,94.666664,77.10844,89.55224,24.390244,98.50746,72.413795,77.46479,75.757576,100.0,50.0,92.68293,92.537315,92.98245,94.44444,84.72222,96.969696,82.92683,90.74074,82.828285,35.714287,97.95918,59.72222,93.75,90.243904,69.89247,95.588234,100.0,80.85107,65.0,75.0,5.263158,96.969696,16.27907,69.76744,76.27119,86.206894,93.93939,87.5,71.42857,97.82609,76.76768,81.39535,73.73737,91.489365,86.8421,95.0,96.55173,21.428572,75.55556,81.72043,88.77551
34,82.72133360620178,89.87342,95.959595,74.19355,100.0,95.454544,91.935486,91.489365,87.65432,95.06173,83.92857,90.90909,41.53846,82.291664,88.63636,96.0,83.13253,91.04478,29.268293,97.01492,72.413795,78.87324,77.77778,100.0,53.333332,95.12195,94.029854,92.98245,94.44444,80.55556,98.9899,80.48781,81.48148,84.84849,39.285713,95.918365,61.11111,94.791664,90.243904,75.268814,95.588234,98.57143,82.97872,68.333336,75.0,5.263158,98.9899,9.302325,72.093025,79.66102,89.655174,92.92929,87.5,75.5102,97.82609,80.80808,88.37209,70.70707,87.23404,86.8421,90.0,94.82758,19.047619,75.55556,81.72043,90.81633
38,82.74386121281957,89.87342,94.94949,77.41936,100.0,97.72727,91.935486,91.489365,87.65432,95.06173,83.92857,91.91919,35.384617,81.25,86.36364,96.0,73.49397,91.04478,34.146343,97.01492,74.13793,78.87324,77.77778,100.0,63.333332,92.68293,94.029854,92.98245,94.44444,81.94444,98.9899,75.60976,90.74074,82.828285,41.07143,94.89796,65.27778,94.791664,90.243904,74.19355,95.588234,94.28571,82.97872,70.0,72.5,5.263158,100.0,2.3255813,72.093025,83.05085,89.655174,91.91919,90.0,73.46939,93.478264,76.76768,90.69768,72.72727,89.3617,88.1579,91.666664,96.55173,19.047619,77.77778,83.870964,88.77551
39,83.44221669828927,89.87342,96.969696,80.645164,100.0,97.72727,93.548386,91.489365,95.06173,95.06173,83.92857,91.91919,41.53846,81.25,89.77273,98.666664,74.69879,89.55224,46.341465,100.0,72.413795,81.69014,75.757576,100.0,58.88889,90.243904,92.537315,92.98245,94.44444,87.5,98.9899,75.60976,81.48148,83.83839,69.64286,97.95918,56.944443,94.791664,90.243904,67.741936,95.588234,98.57143,85.106384,70.0,75.0,5.263158,100.0,2.3255813,69.76744,86.44068,91.37931,93.93939,90.0,69.38776,93.478264,76.76768,79.06977,72.72727,91.489365,86.8421,95.0,93.10345,21.428572,75.55556,89.247314,85.71429
41,84.07298939484255,96.20253,96.969696,75.80645,97.674416,95.454544,91.935486,91.489365,90.12346,96.296295,83.92857,92.92929,75.38461,81.25,90.90909,97.333336,83.13253,91.04478,53.658535,94.029854,77.586205,78.87324,78.78788,100.0,57.77778,95.12195,92.537315,92.98245,94.44444,75.0,98.9899,78.04878,88.888885,81.818184,58.92857,94.89796,62.5,94.791664,90.243904,72.043015,95.588234,98.57143,87.23404,68.333336,77.5,5.263158,96.969696,4.6511626,69.76744,86.44068,87.93104,92.92929,92.5,71.42857,95.652176,77.77778,81.39535,79.79798,87.23404,86.8421,95.0,96.55173,21.428572,75.55556,83.870964,86.734695
42,84.16309978006444,92.40506,94.94949,74.19355,97.674416,95.454544,93.548386,91.489365,92.59259,96.296295,83.92857,92.92929,47.692307,80.208336,87.5,97.333336,79.518074,89.55224,53.658535,94.029854,74.13793,78.87324,78.78788,100.0,62.22222,95.12195,94.029854,94.73684,93.333336,84.72222,98.9899,78.04878,85.18519,85.85859,62.5,95.918365,58.333332,95.833336,90.243904,70.96774,98.52941,97.14286,91.489365,66.666664,72.5,7.894737,98.9899,2.3255813,79.06977,86.44068,89.655174,91.91919,90.0,73.46939,95.652176,77.77778,88.37209,87.878784,89.3617,85.52631,91.666664,96.55173,21.428572,75.55556,89.247314,87.755104
43,84.86145526553415,91.139244,95.959595,80.645164,95.34884,93.181816,91.935486,91.489365,95.06173,95.06173,83.92857,92.92929,84.61539,81.25,90.90909,94.666664,83.13253,89.55224,56.09756,98.50746,74.13793,78.87324,80.80808,100.0,61.11111,95.12195,94.029854,92.98245,94.44444,83.333336,98.9899,78.04878,85.18519,85.85859,67.85714,96.938774,59.72222,94.791664,90.243904,70.96774,97.05882,97.14286,89.3617,68.333336,72.5,2.631579,97.9798,9.302325,69.76744,77.9661,93.10345,91.91919,90.0,71.42857,93.478264,78.78788,95.34884,84.84849,89.3617,86.8421,96.666664,94.82758,21.428572,75.55556,88.17204,86.734695
49,84.99662084336698,91.139244,96.969696,80.645164,97.674416,97.72727,93.548386,91.489365,91.358025,93.82716,83.92857,91.91919,80.0,80.208336,88.63636,96.0,81.92771,92.537315,56.09756,95.522385,79.31035,78.87324,82.828285,100.0,61.11111,95.12195,94.029854,96.49123,94.44444,79.166664,96.969696,78.04878,81.48148,85.85859,66.07143,96.938774,59.72222,94.791664,90.243904,72.043015,98.52941,97.14286,82.97872,68.333336,75.0,5.263158,98.9899,23.255814,81.39535,86.44068,87.93104,92.92929,90.0,73.46939,97.82609,76.76768,88.37209,86.86869,93.61702,88.1579,96.666664,93.10345,21.428572,75.55556,80.645164,88.77551
52,85.26695198872036,91.139244,97.9798,77.41936,100.0,97.72727,91.935486,91.489365,96.296295,96.296295,85.71429,91.91919,81.53846,79.166664,89.77273,97.333336,84.33735,92.537315,53.658535,94.029854,75.86207,77.46479,84.84849,100.0,63.333332,95.12195,92.537315,96.49123,94.44444,83.333336,96.969696,78.04878,87.03704,84.84849,66.07143,95.918365,56.944443,94.791664,90.243904,70.96774,98.52941,95.71429,87.23404,73.333336,75.0,2.631579,95.959595,20.930233,81.39535,88.13559,87.93104,91.91919,87.5,71.42857,95.652176,77.77778,95.34884,86.86869,89.3617,89.47369,96.666664,93.10345,26.190475,75.55556,81.72043,89.79592
53,85.44717277978879,91.139244,96.969696,79.03226,97.674416,95.454544,91.935486,91.489365,93.82716,96.296295,87.5,92.92929,80.0,79.166664,89.77273,94.666664,81.92771,92.537315,60.97561,94.029854,75.86207,77.46479,83.83839,100.0,67.77778,95.12195,95.522385,96.49123,94.44444,90.27778,97.9798,82.92683,83.333336,85.85859,64.28571,95.918365,58.333332,93.75,90.243904,73.11828,97.05882,97.14286,91.489365,70.0,75.0,2.631579,96.969696,13.953488,76.74419,86.44068,87.93104,92.92929,90.0,73.46939,97.82609,75.757576,88.37209,90.90909,89.3617,88.1579,93.333336,93.10345,23.809525,75.55556,90.32258,86.734695
60,85.85266951328732,89.87342,95.959595,83.870964,97.674416,93.181816,93.548386,91.489365,93.82716,91.358025,83.92857,91.91919,86.15385,80.208336,88.63636,94.666664,84.33735,92.537315,53.658535,95.522385,75.86207,77.46479,84.84849,100.0,71.111115,92.68293,92.537315,94.73684,94.44444,84.72222,98.9899,80.48781,83.333336,82.828285,69.64286,94.89796,62.5,96.875,90.243904,78.49462,97.05882,95.71429,89.3617,71.666664,75.0,5.263158,100.0,25.581396,76.74419,88.13559,87.93104,91.91919,92.5,71.42857,93.478264,77.77778,95.34884,90.90909,89.3617,86.8421,98.333336,98.27586,30.952381,75.55556,87.09677,84.69388
61,85.89772469558595,89.87342,95.959595,82.258064,95.34884,93.181816,91.935486,91.489365,91.358025,92.59259,87.5,91.91919,87.69231,79.166664,87.5,96.0,85.54217,94.029854,53.658535,94.029854,75.86207,77.46479,83.83839,100.0,67.77778,92.68293,92.537315,96.49123,94.44444,93.05556,98.9899,85.36585,85.18519,84.84849,73.21429,94.89796,63.88889,95.833336,90.243904,78.49462,100.0,95.71429,89.3617,66.666664,75.0,5.263158,97.9798,23.255814,79.06977,88.13559,87.93104,91.91919,92.5,73.46939,93.478264,78.78788,93.023254,88.888885,89.3617,90.789474,96.666664,96.55173,26.190475,75.55556,81.72043,87.755104
67,85.98783509112016,89.87342,94.94949,83.870964,100.0,97.72727,91.935486,91.489365,91.358025,93.82716,85.71429,91.91919,78.46154,87.5,90.90909,94.666664,86.74699,92.537315,53.658535,95.522385,79.31035,77.46479,83.83839,98.9011,63.333332,95.12195,92.537315,96.49123,95.55556,83.333336,97.9798,87.80488,85.18519,84.84849,73.21429,96.938774,63.88889,96.875,90.243904,81.72043,97.05882,95.71429,93.61702,70.0,80.0,5.263158,95.959595,4.6511626,81.39535,88.13559,87.93104,92.92929,90.0,73.46939,95.652176,75.757576,90.69768,91.91919,91.489365,89.47369,96.666664,96.55173,26.190475,77.77778,82.7957,87.755104
73,86.14552824463385,89.87342,94.94949,83.870964,100.0,95.454544,91.935486,91.489365,95.06173,96.296295,89.28571,91.91919,84.61539,80.208336,88.63636,93.333336,83.13253,89.55224,56.09756,97.01492,75.86207,77.46479,83.83839,98.9011,72.22222,95.12195,94.029854,94.73684,94.44444,87.5,96.969696,85.36585,85.18519,81.818184,73.21429,82.65306,68.05556,95.833336,90.243904,83.870964,97.05882,95.71429,93.61702,68.333336,80.0,5.263158,97.9798,18.60465,83.72093,88.13559,86.206894,92.92929,90.0,73.46939,93.478264,76.76768,93.023254,90.90909,91.489365,92.10526,98.333336,96.55173,30.952381,77.77778,86.02151,89.79592
