epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
12,68.39719813676543,93.24324,82.92683,74.07407,70.0,93.333336,76.76768,42.5,75.757576,95.0,76.31579,82.608696,68.0,36.363636,77.5,92.5,47.826088,53.333332,27.777779,80.95238,64.44444,72.72727,91.304344,95.55556,40.0,39.130436,92.5,22.5,86.07595,82.608696,88.888885,79.166664,71.42857,70.588234,45.0,28.571428,59.375,83.333336,93.87755,61.904762,25.0,57.894737,73.68421,80.0,53.846153,0.0,66.666664,79.166664,63.82979,59.183674,86.666664,65.0,86.666664,71.42857,56.09756,91.304344,60.0,65.0,56.52174,2.5,37.5,63.636364,4.6511626,40.0,80.95238,87.5
13,68.47960445936884,95.945946,80.48781,77.77778,57.5,97.333336,75.757576,42.5,78.78788,95.0,84.210526,78.26087,64.0,38.636364,77.5,90.0,47.826088,53.333332,27.777779,80.95238,71.111115,72.72727,97.82609,96.666664,50.0,50.0,92.5,32.5,82.27848,76.08696,94.44444,76.388885,69.38776,72.54902,30.0,28.571428,50.0,83.333336,95.918365,52.38095,15.0,63.157894,78.947365,85.0,26.923077,0.0,61.11111,87.5,68.085106,61.22449,86.666664,75.0,76.666664,71.42857,58.536587,91.304344,67.5,75.0,45.652172,5.0,43.75,61.363636,6.976744,30.0,76.190475,81.25
14,69.05644823977326,93.24324,80.48781,77.77778,60.0,93.333336,76.76768,40.0,78.78788,100.0,78.947365,79.710144,68.0,40.909092,82.5,90.0,52.173912,66.666664,33.333332,80.95238,68.888885,77.27273,97.82609,95.55556,65.0,52.173912,95.0,30.0,79.74683,84.78261,94.44444,79.166664,65.30612,72.54902,40.0,28.571428,62.5,83.333336,91.83673,52.38095,15.0,63.157894,73.68421,85.0,30.76923,0.0,55.555557,83.333336,65.95744,55.10204,86.666664,65.0,86.666664,71.42857,63.414635,93.478264,65.0,75.0,47.826088,5.0,37.5,63.636364,11.627907,30.0,85.71429,87.5
15,69.05644831207489,93.24324,78.04878,74.07407,57.5,94.666664,78.78788,42.5,75.757576,95.0,86.8421,81.159424,68.0,45.454544,82.5,92.5,47.826088,53.333332,33.333332,80.95238,68.888885,77.27273,97.82609,95.55556,50.0,52.173912,95.0,37.5,87.341774,86.95652,88.888885,79.166664,65.30612,64.70588,45.0,28.571428,50.0,88.888885,95.918365,47.61905,20.0,63.157894,73.68421,85.0,46.153847,0.0,55.555557,75.0,65.95744,59.183674,86.666664,65.0,76.666664,64.28571,56.09756,93.478264,60.0,80.0,47.826088,2.5,43.75,65.90909,6.976744,35.0,80.95238,81.25
17,69.79810460565706,94.5946,82.92683,74.07407,67.5,93.333336,75.757576,50.0,87.878784,100.0,85.52631,78.26087,72.0,47.727272,87.5,90.0,52.173912,53.333332,38.88889,80.95238,71.111115,72.72727,97.82609,94.44444,50.0,56.52174,95.0,40.0,79.74683,89.13043,94.44444,77.77778,75.5102,70.588234,40.0,28.571428,46.875,83.333336,91.83673,57.142857,15.0,63.157894,78.947365,90.0,42.307693,0.0,66.666664,87.5,70.21277,61.22449,86.666664,65.0,73.333336,64.28571,53.658535,93.478264,60.0,65.0,56.52174,0.0,50.0,61.363636,11.627907,10.0,80.95238,87.5
19,70.25133912377657,93.24324,85.36585,77.77778,60.0,93.333336,78.78788,45.0,87.878784,100.0,82.89474,76.81159,76.0,50.0,95.0,90.0,52.173912,60.0,38.88889,80.95238,73.333336,77.27273,97.82609,96.666664,45.0,58.695652,95.0,45.0,83.544304,80.434784,94.44444,73.611115,69.38776,64.70588,40.0,28.571428,56.25,83.333336,91.83673,47.61905,20.0,68.42105,73.68421,90.0,50.0,0.0,61.11111,83.333336,68.085106,61.22449,86.666664,75.0,73.333336,69.04762,68.29269,93.478264,65.0,90.0,50.0,0.0,37.5,63.636364,11.627907,10.0,80.95238,81.25
22,71.65224553294078,94.5946,87.80488,81.48148,67.5,94.666664,84.84849,60.0,84.84849,100.0,84.210526,79.710144,80.0,43.18182,92.5,95.0,52.173912,60.0,38.88889,85.71429,75.55556,77.27273,97.82609,95.55556,55.0,58.695652,92.5,50.0,79.74683,89.13043,88.888885,76.388885,73.46939,70.588234,50.0,35.714287,53.125,88.888885,89.79592,57.142857,15.0,63.157894,73.68421,90.0,46.153847,0.0,61.11111,87.5,65.95744,61.22449,86.666664,70.0,80.0,66.666664,51.219513,93.478264,65.0,80.0,50.0,0.0,43.75,61.363636,25.581396,10.0,90.47619,87.5
27,71.81705804611853,94.5946,82.92683,81.48148,70.0,94.666664,78.78788,55.0,87.878784,100.0,82.89474,79.710144,72.0,43.18182,90.0,87.5,56.52174,60.0,38.88889,85.71429,75.55556,77.27273,95.652176,96.666664,65.0,58.695652,95.0,50.0,82.27848,89.13043,88.888885,66.666664,73.46939,64.70588,50.0,33.333332,53.125,83.333336,97.95918,71.42857,30.0,63.157894,73.68421,95.0,42.307693,0.0,61.11111,95.833336,65.95744,63.265305,86.666664,75.0,73.333336,66.666664,53.658535,93.478264,72.5,70.0,67.391304,5.0,37.5,61.363636,23.255814,35.0,80.95238,87.5
28,73.1355582647084,94.5946,85.36585,81.48148,70.0,93.333336,82.828285,55.0,87.878784,95.0,86.8421,78.26087,76.0,43.18182,92.5,97.5,52.173912,73.333336,38.88889,90.47619,73.333336,81.818184,95.652176,96.666664,55.0,65.21739,92.5,52.5,78.48101,86.95652,88.888885,72.22222,73.46939,66.666664,50.0,35.714287,59.375,94.44444,93.87755,71.42857,15.0,63.157894,78.947365,90.0,50.0,26.31579,72.22222,91.666664,65.95744,71.42857,86.666664,75.0,73.333336,66.666664,60.97561,93.478264,72.5,70.0,67.391304,2.5,37.5,61.363636,30.232557,30.0,85.71429,87.5
30,73.75360523627823,95.945946,87.80488,81.48148,70.0,94.666664,82.828285,62.5,87.878784,100.0,82.89474,78.26087,76.0,59.090908,92.5,97.5,47.826088,73.333336,44.444443,90.47619,71.111115,81.818184,95.652176,96.666664,60.0,69.565216,92.5,45.0,82.27848,86.95652,94.44444,65.27778,73.46939,68.62745,50.0,35.714287,59.375,94.44444,91.83673,76.190475,15.0,68.42105,73.68421,90.0,46.153847,21.052631,66.666664,95.833336,68.085106,67.34694,86.666664,80.0,73.333336,66.666664,60.97561,93.478264,72.5,85.0,63.04348,2.5,37.5,61.363636,44.186047,30.0,80.95238,93.75
31,73.79480838029042,94.5946,85.36585,81.48148,70.0,94.666664,85.85859,60.0,87.878784,100.0,80.26316,76.81159,76.0,52.272728,92.5,97.5,56.52174,73.333336,33.333332,90.47619,71.111115,81.818184,95.652176,96.666664,60.0,65.21739,92.5,47.5,82.27848,89.13043,94.44444,68.05556,73.46939,70.588234,50.0,38.095238,68.75,94.44444,91.83673,80.95238,15.0,73.68421,73.68421,90.0,42.307693,21.052631,66.666664,91.666664,68.085106,69.38776,86.666664,80.0,73.333336,66.666664,60.97561,93.478264,72.5,80.0,65.21739,0.0,43.75,61.363636,39.534885,30.0,90.47619,87.5
32,73.87721463059219,94.5946,87.80488,81.48148,70.0,94.666664,85.85859,60.0,87.878784,100.0,82.89474,81.159424,76.0,47.727272,90.0,92.5,52.173912,73.333336,44.444443,95.2381,71.111115,81.818184,95.652176,93.333336,50.0,71.73913,95.0,47.5,82.27848,86.95652,88.888885,77.77778,73.46939,70.588234,50.0,35.714287,68.75,94.44444,91.83673,85.71429,20.0,84.210526,73.68421,90.0,50.0,5.263158,66.666664,95.833336,65.95744,65.30612,86.666664,80.0,73.333336,66.666664,58.536587,93.478264,67.5,80.0,54.347828,5.0,56.25,61.363636,41.860466,25.0,85.71429,87.5
35,74.45405847072405,94.5946,85.36585,81.48148,70.0,93.333336,84.84849,65.0,87.878784,100.0,82.89474,79.710144,80.0,50.0,95.0,92.5,52.173912,66.666664,38.88889,90.47619,77.77778,81.818184,95.652176,96.666664,60.0,69.565216,92.5,47.5,86.07595,86.95652,88.888885,68.05556,73.46939,70.588234,55.0,38.095238,62.5,94.44444,93.87755,90.47619,15.0,78.947365,73.68421,90.0,50.0,5.263158,66.666664,91.666664,68.085106,67.34694,86.666664,80.0,76.666664,66.666664,58.536587,95.652176,65.0,80.0,63.04348,2.5,43.75,61.363636,51.162792,55.0,85.71429,87.5
36,74.57766786503802,94.5946,85.36585,81.48148,70.0,92.0,82.828285,62.5,87.878784,100.0,84.210526,79.710144,80.0,52.272728,92.5,92.5,52.173912,66.666664,38.88889,90.47619,73.333336,81.818184,95.652176,95.55556,65.0,60.869564,95.0,52.5,83.544304,86.95652,88.888885,73.611115,73.46939,70.588234,55.0,42.857143,78.125,94.44444,93.87755,85.71429,15.0,78.947365,78.947365,90.0,53.846153,5.263158,66.666664,91.666664,72.34042,67.34694,86.666664,80.0,76.666664,66.666664,53.658535,93.478264,65.0,80.0,60.869564,2.5,50.0,61.363636,48.837208,60.0,85.71429,87.5
37,74.74248041593837,94.5946,85.36585,81.48148,70.0,93.333336,81.818184,60.0,87.878784,100.0,80.26316,85.50725,80.0,50.0,90.0,95.0,52.173912,66.666664,33.333332,90.47619,77.77778,81.818184,95.652176,96.666664,60.0,60.869564,95.0,60.0,83.544304,86.95652,94.44444,76.388885,73.46939,72.54902,55.0,38.095238,62.5,94.44444,91.83673,85.71429,20.0,84.210526,73.68421,90.0,53.846153,0.0,72.22222,91.666664,68.085106,69.38776,86.666664,85.0,76.666664,66.666664,58.536587,95.652176,65.0,80.0,65.21739,0.0,50.0,61.363636,44.186047,55.0,95.2381,93.75
41,74.82488665366596,94.5946,85.36585,81.48148,67.5,74.666664,83.83839,65.0,90.90909,100.0,86.8421,82.608696,76.0,50.0,90.0,100.0,47.826088,66.666664,33.333332,90.47619,73.333336,81.818184,95.652176,95.55556,60.0,65.21739,95.0,62.5,83.544304,86.95652,94.44444,73.611115,77.55102,72.54902,50.0,35.714287,75.0,94.44444,93.87755,90.47619,20.0,78.947365,73.68421,90.0,53.846153,26.31579,72.22222,91.666664,63.82979,67.34694,86.666664,80.0,76.666664,66.666664,60.97561,97.82609,65.0,85.0,60.869564,0.0,43.75,61.363636,60.465115,55.0,90.47619,87.5
42,74.94849604797992,94.5946,85.36585,81.48148,67.5,69.333336,84.84849,65.0,90.90909,95.0,82.89474,82.608696,76.0,59.090908,92.5,92.5,52.173912,66.666664,38.88889,90.47619,77.77778,81.818184,95.652176,95.55556,60.0,60.869564,95.0,62.5,87.341774,89.13043,94.44444,72.22222,73.46939,76.47059,55.0,35.714287,71.875,94.44444,95.918365,90.47619,5.0,89.47369,73.68421,95.0,61.53846,10.526316,83.333336,91.666664,65.95744,67.34694,86.666664,85.0,76.666664,66.666664,58.536587,97.82609,65.0,90.0,58.695652,0.0,37.5,61.363636,55.813953,65.0,95.2381,87.5
43,75.85496495218989,94.5946,85.36585,85.18519,70.0,85.333336,85.85859,67.5,93.93939,95.0,84.210526,82.608696,76.0,52.272728,92.5,97.5,56.52174,66.666664,38.88889,90.47619,75.55556,81.818184,95.652176,95.55556,60.0,69.565216,95.0,62.5,87.341774,89.13043,94.44444,73.611115,73.46939,74.5098,50.0,38.095238,68.75,94.44444,93.87755,85.71429,30.0,89.47369,73.68421,90.0,61.53846,5.263158,77.77778,91.666664,65.95744,67.34694,86.666664,80.0,76.666664,66.666664,60.97561,97.82609,65.0,100.0,58.695652,0.0,37.5,61.363636,58.139534,60.0,95.2381,87.5
50,76.1845900036938,94.5946,85.36585,81.48148,67.5,61.333332,83.83839,72.5,96.969696,100.0,86.8421,88.4058,80.0,59.090908,95.0,92.5,69.565216,66.666664,33.333332,90.47619,77.77778,81.818184,95.652176,95.55556,65.0,63.04348,95.0,55.0,86.07595,89.13043,88.888885,75.0,75.5102,78.43137,55.0,40.47619,68.75,94.44444,93.87755,85.71429,25.0,94.73684,73.68421,90.0,65.38461,31.578947,83.333336,91.666664,70.21277,69.38776,86.666664,85.0,76.666664,69.04762,58.536587,97.82609,65.0,90.0,60.869564,5.0,37.5,63.636364,58.139534,70.0,95.2381,87.5
64,76.34940254201994,94.5946,87.80488,81.48148,70.0,34.666668,84.84849,70.0,93.93939,100.0,84.210526,89.85507,80.0,65.90909,95.0,95.0,78.26087,73.333336,38.88889,90.47619,77.77778,86.36364,95.652176,94.44444,65.0,63.04348,95.0,62.5,91.139244,89.13043,83.333336,80.55556,77.55102,80.39216,65.0,42.857143,71.875,94.44444,93.87755,85.71429,30.0,89.47369,68.42105,95.0,65.38461,15.789474,83.333336,95.833336,65.95744,67.34694,86.666664,85.0,76.666664,66.666664,63.414635,97.82609,70.0,95.0,60.869564,0.0,50.0,63.636364,60.465115,65.0,95.2381,93.75
70,76.63782444951168,94.5946,87.80488,81.48148,67.5,52.0,86.86869,70.0,93.93939,85.0,82.89474,86.95652,80.0,61.363636,95.0,97.5,73.91304,66.666664,38.88889,90.47619,77.77778,81.818184,95.652176,94.44444,75.0,63.04348,95.0,70.0,91.139244,89.13043,88.888885,76.388885,73.46939,80.39216,60.0,40.47619,75.0,94.44444,93.87755,85.71429,20.0,89.47369,78.947365,95.0,61.53846,15.789474,83.333336,95.833336,65.95744,73.46939,86.666664,85.0,76.666664,69.04762,65.85366,97.82609,65.0,95.0,65.21739,0.0,50.0,63.636364,60.465115,65.0,95.2381,87.5
