,0,1
1054,38.643105,25.518164
1055,40.82053,17.832111
1056,30.592981,23.475225
1057,38.446793,23.114477
1058,40.820774,17.832031
1059,39.588528,23.603539
1060,40.85825,25.113077
1061,47.76576,20.175558
1062,47.770195,19.674181
1063,40.12261,19.760199
1064,41.67447,24.532883
1065,43.550095,22.75233
1066,37.167377,23.059746
1067,38.365334,21.706339
1068,41.418694,19.689806
1069,30.147303,25.420815
1070,30.71838,23.449564
1071,42.74407,17.378183
1072,31.368643,23.416769
1073,41.825317,18.839539
1074,36.809395,23.516819
1075,29.936747,23.603962
1076,31.033287,22.785849
1077,42.742985,17.377409
1078,31.332891,22.272831
1079,30.123104,25.100595
1080,41.935703,22.962725
1081,41.244102,23.769918
1082,40.06805,19.839231
1083,42.096676,25.830048
1084,41.17973,21.630194
1085,40.705082,22.021513
1086,42.622494,22.702751
1087,43.055996,18.849379
1088,42.614693,24.530401
1089,40.50903,22.574972
1090,42.174244,21.174938
1091,40.37375,23.671816
1092,40.889805,23.861416
1093,43.093277,24.34684
1094,41.026886,21.870031
1095,42.09194,18.283361
1096,43.58611,24.668276
1097,41.306633,18.556688
1098,36.195774,23.67885
1099,40.588856,20.35393
1100,40.625744,16.527534
1101,43.72831,20.343624
1102,37.534737,23.967821
1103,39.202614,20.6541
1104,38.83828,24.578104
1105,30.592817,23.475546
1106,40.138134,21.154478
1107,42.23085,21.136618
1108,37.75791,21.091698
1109,38.839394,24.578098
1110,36.72567,22.965204
1111,38.228344,21.451656
1112,38.225464,19.995863
1113,40.068184,19.839315
1114,41.809483,25.777687
1115,30.595942,24.343401
1116,47.56062,19.241392
1117,40.705055,22.021568
1118,37.990425,19.795805
1119,44.031216,23.605537
1120,42.65902,23.31211
1121,42.881844,23.9654
1122,30.630795,23.057955
1123,32.381165,-27.01943
1124,31.661283,-34.107788
1125,31.2025,-35.09864
1126,26.289263,-34.748123
1127,30.465405,-33.735523
1128,23.386648,-29.331985
1129,32.669228,-29.618929
1130,20.941395,-34.980965
1131,22.967983,-34.75725
1132,36.494984,-29.0004
1133,26.884193,-33.05854
1134,25.319767,-32.22784
1135,25.819407,-28.105877
1136,26.22788,-34.451363
1137,28.56057,-29.135103
1138,23.60553,-28.694376
1139,32.621895,-35.11387
1140,27.65568,17.96109
1141,-6.48938,28.96895
1142,27.250607,-34.310352
1143,28.270128,-27.723537
1144,41.356186,50.82393
1145,24.385614,-24.950962
1146,26.359488,-30.84901
1147,27.085814,-36.126225
1148,32.597645,-34.409836
1149,31.647089,-34.16582
1150,23.125414,-36.920403
1151,27.833658,-26.463133
1152,29.387287,-30.491392
1153,32.009632,-27.149656
1154,34.926025,-34.290943
1155,26.293098,-34.85285
1156,22.676117,-31.39299
1157,25.428423,-34.158833
1158,27.020947,-30.695757
1159,34.516907,-25.848345
1160,26.666945,-31.94338
1161,15.421471,8.310999
1162,23.387749,-31.467882
1163,25.239252,-31.1758
1164,31.05344,-30.283648
1165,-30.193802,28.708158
1166,27.649242,-34.823086
1167,30.843046,-30.32325
1168,31.423954,-31.669832
1169,26.116066,-29.109064
1170,-19.506395,12.521672
1171,24.793905,-33.79488
1172,26.806726,-32.549377
1173,36.362755,-29.157127
1174,25.52265,-29.214058
1175,30.502752,-29.2673
1176,28.870714,23.489113
1177,35.448776,-31.272566
1178,30.847765,-28.070631
1179,26.313515,-32.77307
1180,26.794466,-31.461733
1181,27.795378,-34.8458
1182,29.260782,-31.928833
1183,32.773746,-35.164936
1184,-30.199251,28.704014
1185,26.977083,-32.27762
1186,27.489748,-31.134571
1187,31.656116,-30.963413
1188,25.669737,-31.400227
1189,-8.128374,-8.895584
1190,30.54899,-33.77918
1191,31.712292,-34.158726
1192,8.580562,-33.122288
1193,27.18085,-35.398323
1194,26.153992,-30.072447
1195,23.983055,-33.048656
1196,26.190908,-31.163662
1197,25.44242,-29.226368
1198,31.772514,-27.321598
1199,32.604145,-34.40938
1200,30.82705,-28.06893
1201,45.763863,-34.046776
1202,31.724953,-32.17233
1203,31.242601,-35.268265
1204,34.010654,-29.280392
1205,35.310425,-22.19137
1206,-16.679876,38.19431
1207,20.436398,-35.432236
1208,32.629673,-34.299774
1209,22.762503,-28.15935
1210,26.976883,-30.84726
1211,25.773832,-28.335737
1212,28.039722,-28.543083
1213,31.27244,-35.253345
1214,31.703766,-30.304344
1215,-33.02743,-20.905392
1216,22.59112,-34.443542
1217,23.068407,-36.75679
1218,20.673878,-35.207172
1219,28.633589,-33.97672
1220,22.007336,-34.49782
1221,-12.44647,64.09641
1222,-8.245474,63.906498
1223,-11.532171,64.04262
1224,4.397365,53.0251
1225,-13.021355,63.121742
1226,-8.81298,63.879917
1227,-8.959292,63.94255
1228,-12.917253,64.966125
1229,-13.024442,63.0951
1230,-11.266684,59.332336
1231,-8.386518,60.029068
1232,-8.860352,64.64131
1233,-11.279117,59.450417
1234,-10.088213,60.584404
1235,4.437536,52.92802
1236,-16.453724,62.90175
1237,-12.660068,60.624313
1238,-9.499613,62.779182
1239,-9.30734,61.48961
1240,-8.636824,64.81258
1241,-6.875079,59.5
1242,-13.0363,62.906662
1243,-7.7257123,63.187122
1244,5.9634466,52.958736
1245,-8.816546,65.025665
1246,-11.364978,62.83638
1247,-7.0723414,64.045746
1248,-10.221122,60.457077
1249,-7.540411,61.66439
1250,-9.050673,65.06163
1251,-16.605062,62.21373
1252,-10.505328,57.96527
1253,-19.08994,62.790108
1254,-11.418,62.874092
1255,-12.457382,60.97035
1256,-12.587387,59.599533
1257,-16.3518,62.439644
1258,-11.963052,58.40559
1259,-7.491169,59.206955
1260,-16.404055,62.962933
1261,-11.746583,61.14426
1262,-6.7927656,60.906384
1263,-15.600433,59.028423
1264,-14.415169,60.87045
1265,-8.424862,59.676785
1266,-10.966729,60.366444
1267,-10.31544,58.93036
1268,-19.07031,62.72708
1269,-8.930835,60.23777
1270,-14.427427,61.086246
1271,-14.729577,63.354717
1272,-11.885208,64.89962
1273,-10.512695,61.670116
1274,-16.869389,59.505207
1275,-18.548178,61.256638
1276,-9.990997,59.638077
1277,-11.4098835,62.79516
1278,-16.09365,59.017006
1279,-17.59032,60.71246
1280,-15.9465885,59.214264
1281,-14.790889,64.82665
1282,-7.781666,60.79909
1283,-16.517212,60.882267
1284,-14.634385,63.410633
1285,-18.539015,60.361298
1286,-15.877684,59.250305
1287,-14.898805,62.10878
1288,-17.322773,63.163383
1289,-3.2692645,59.603455
1290,-18.158934,59.92864
1291,-8.722627,62.034992
1292,-14.879469,62.066086
1293,-8.707266,61.9365
1294,-16.351805,62.43959
1295,-7.140056,58.445496
1296,-7.462201,61.49468
1297,-8.304354,59.49703
1298,-10.593639,62.93079
1299,-11.395937,62.415703
1300,-18.392132,61.007942
1301,-9.493589,59.13291
1302,-9.6234865,61.69735
1303,-9.27239,63.507526
1304,-9.224516,64.122215
1305,-9.545513,59.720615
1306,-8.819375,58.223103
1307,-10.628061,61.905758
1308,-16.446373,64.28625
1309,-11.001469,61.11514
1310,-9.399761,64.822495
1311,-19.009481,60.89549
1312,-9.274993,64.6048
1313,-3.2593946,59.592007
1314,-9.782756,64.05304
1315,-9.316106,61.1263
1316,-3.2338252,59.567764
1317,-15.165723,60.80177
1318,-17.277048,61.36073
1319,-12.926206,62.40389
1320,-16.65845,60.78079
1321,64.13007,1.7337725
1322,67.34136,1.4570816
1323,66.98858,4.0865097
1324,66.988815,4.0864305
1325,65.60643,-0.57404786
1326,66.988815,4.0864305
1327,28.050861,-28.125616
1328,63.72722,5.934047
1329,65.934135,5.8555217
1330,66.88115,0.9653885
1331,66.83019,5.8836184
1332,66.86109,5.779674
1333,65.78439,3.8737886
1334,65.379105,3.3572288
1335,68.12628,5.9286103
1336,66.05626,6.3887506
1337,67.551186,4.989797
1338,66.98853,4.0864096
1339,62.38092,3.8900542
1340,69.68558,8.367593
1341,68.229866,-2.8717518
1342,69.68119,8.317276
1343,62.171375,4.986651
1344,67.80057,5.0811386
1345,63.60874,2.9556303
1346,68.094635,3.8869877
1347,70.345726,4.5252376
1348,68.73745,9.19138
1349,64.94487,1.3431408
1350,66.187775,7.399427
1351,64.25191,4.5416384
1352,65.075516,0.9904245
1353,70.07626,4.2929215
1354,65.08228,-0.6978145
1355,68.07891,0.6979623
1356,68.23134,-2.8753867
1357,68.54891,2.2419384
1358,69.156006,8.561488
1359,69.66515,8.050747
1360,65.373314,4.70059
1361,68.88957,5.049231
1362,67.48598,1.8846604
1363,64.83412,1.8425931
1364,64.821266,5.372826
1365,66.54936,3.0404189
1366,65.21693,1.0062416
1367,68.22396,-2.8409078
1368,63.517326,4.0015574
1369,62.60299,5.4848356
1370,65.24391,4.7360654
1371,65.681206,5.249448
1372,69.57773,1.5605675
1373,63.27731,3.9009216
1374,36.13766,21.66025
1375,68.30409,8.596977
1376,63.920746,3.4222736
1377,64.160065,-0.37607095
1378,64.158516,2.6323106
1379,64.80573,4.0626025
1380,62.84304,4.701656
1381,71.12437,3.583006
1382,63.452858,0.87083524
1383,64.26679,3.6821034
1384,68.67097,3.918861
1385,8.443892,-10.331268
1386,54.828896,11.24089
1387,63.891773,5.659962
1388,63.49467,2.9105537
1389,66.96,1.8032919
1390,64.84646,5.611289
1391,67.01649,6.504796
1392,35.304848,7.8890347
1393,65.61388,2.2308874
1394,69.21904,5.8637357
1395,64.70079,1.277213
1396,69.38844,2.6849706
1397,21.611176,-49.664562
1398,63.822292,7.445124
1399,70.297844,7.4413934
1400,70.07928,3.489759
1401,63.142235,3.585935
1402,66.278915,3.952202
1403,35.24892,8.128068
1404,63.37825,2.4120166
1405,64.714325,-0.19555189
1406,65.7843,3.8736923
1407,68.224396,-2.8479528
1408,64.95589,7.1597714
1409,62.20607,3.1629808
1410,66.86389,8.40657
1411,65.02924,7.131853
1412,35.26524,8.047431
1413,71.03355,3.5357924
1414,69.68464,2.298845
1415,67.52767,2.516955
1416,65.73414,0.7742168
1417,62.981712,6.7593136
1418,65.54563,-0.67688066
1419,69.353226,8.75188
1420,-45.604885,-5.7941604
1421,-42.89548,-4.9353814
1422,-45.920376,-0.72631013
1423,-44.92407,-8.21937
1424,-45.91822,-7.541693
1425,-41.70815,-3.179973
1426,-44.465538,-6.638197
1427,-42.32768,0.9285651
1428,-39.975067,-5.7362413
1429,-44.93534,-3.112075
1430,-46.820698,-6.048811
1431,-46.077435,-0.7780409
1432,-45.064064,-7.588516
1433,-42.91285,-7.7548614
1434,-49.20474,-5.1347437
1435,-40.53158,-1.9371287
1436,-48.0058,-5.296401
1437,-43.837067,-2.9899135
1438,-42.900776,-7.302133
1439,-49.135975,-3.8479447
1440,-44.521465,-6.73269
1441,-45.333622,-6.714504
1442,-43.247707,-8.891907
1443,-43.556534,-8.157304
1444,-43.567146,-4.2352715
1445,-46.75389,-9.579777
1446,-46.820618,-6.04881
1447,-43.849213,-6.1792316
1448,-42.960423,-5.417599
1449,-46.99742,-3.1007743
1450,-43.171795,-4.5284414
1451,-41.197567,-4.426033
1452,-42.392143,1.4158504
1453,-45.690346,-0.71822256
1454,-48.767056,-7.681461
1455,-49.77541,-3.4208138
1456,-42.223766,-3.4864423
1457,-47.0413,-7.4637322
1458,-44.76187,-5.1573215
1459,-44.236263,0.17769308
1460,-43.453953,-1.9584754
1461,-42.279465,-6.9030614
1462,-46.361782,-8.261198
1463,-38.310085,-26.633064
1464,-40.533936,0.21593054
1465,-39.950867,-5.7475104
1466,-42.0944,1.7762566
1467,-45.67771,-4.4990706
1468,-48.83055,-3.3730536
1469,-45.551502,-4.618898
1470,-46.145233,-2.2044506
1471,-39.029816,-4.129485
1472,-43.037334,-2.7728648
1473,-44.40775,-1.1846209
1474,-42.12091,-3.4922824
1475,-37.569084,-1.3807814
1476,-44.673283,-3.8958256
1477,-44.47424,-5.4771676
1478,-35.55426,0.08706193
1479,-44.931423,-3.080244
1480,-44.75935,-2.9726098
1481,-37.656868,-5.6598706
1482,-44.930744,-2.3729548
1483,-44.101665,-4.20468
1484,-36.864384,-4.831903
1485,-41.550236,-1.985029
1486,-42.949875,-0.93533385
1487,-38.200092,-3.5593393
1488,-46.336224,-4.594926
1489,-44.316875,-10.0961685
1490,-49.13603,-3.847991
1491,-46.502926,-4.4276333
1492,-37.612522,-4.842367
1493,-43.25156,-1.5567826
1494,-42.75936,-4.0749793
1495,-43.908527,-3.3878133
1496,-45.67771,-4.4995227
1497,-46.46307,-4.5959306
1498,-44.25329,-0.7913462
1499,-47.812008,-1.3939072
1500,-42.113697,-4.190558
1501,-45.7638,-6.943437
1502,-47.951794,-5.427
1503,-43.835262,-2.342955
1504,-44.355045,-5.0688534
1505,-44.904232,-8.263466
1506,-39.900696,-1.810634
1507,-48.900776,-7.8022118
1508,-43.863716,-2.325989
1509,-45.40964,-4.4555597
1510,-44.83638,-8.372521
1511,-42.379494,-6.150831
1512,-40.920258,0.40412852
1513,-42.140682,1.5988116
1514,-42.964405,-4.7217765
1515,-43.696487,-6.2202826
1516,-44.890312,-5.5586615
1517,-48.128872,-5.6894526
1518,-48.096794,-4.8537393
1519,-39.510082,-4.0168476
1520,-11.8545,-61.815407
1521,-9.3026905,-56.722694
1522,-13.5349245,-70.0724
1523,-11.409433,-68.33577
1524,-16.53059,-65.75105
1525,-16.612211,-64.229866
1526,-14.712676,-65.793755
1527,-13.561449,-70.034546
1528,-14.524236,-65.41692
1529,-13.09793,-70.274345
1530,-14.706301,-65.750084
1531,-13.713978,-67.362526
1532,-13.4917555,-63.512547
1533,-9.946529,-64.11812
1534,-10.605266,-66.702034
1535,-11.728452,-68.97656
1536,-13.0335,-59.850925
1537,-15.370546,-64.62045
1538,-17.01497,-65.31828
1539,-13.478144,-65.320885
1540,-9.858957,-64.05859
1541,-13.72812,-67.51562
1542,-13.0865135,-63.570145
1543,-13.502132,-64.45795
1544,-12.156408,-65.75689
1545,-13.523193,-70.06089
1546,-11.765825,-65.99067
1547,-10.730649,-63.503242
1548,-9.170471,-68.136856
1549,-16.69269,-70.13839
1550,-13.9838,-62.91823
1551,-16.00824,-65.551025
1552,-10.049879,-63.135338
1553,-16.259916,-68.43681
1554,-11.462029,-70.870735
1555,-13.854108,-66.951546
1556,-10.948434,-66.61899
1557,-14.406062,-64.64091
1558,-14.387197,-62.05446
1559,-11.670739,-61.5812
1560,-13.5696945,-62.22467
1561,-13.672419,-67.493126
1562,-9.897279,-64.48785
1563,-13.823824,-67.59053
1564,-14.333962,-64.007965
1565,-25.956944,-35.323826
1566,-16.14119,-62.233234
1567,-12.548629,-65.44426
1568,-8.191085,-63.841408
1569,-12.707547,-66.84793
1570,-8.997654,-66.754555
1571,-13.540181,-66.02185
1572,-11.997176,-67.543396
1573,-14.904572,-63.47451
1574,-12.313593,-64.211555
1575,-11.198402,-65.2292
1576,-9.000135,-65.361435
1577,-9.956602,-65.73808
1578,-14.403213,-70.40858
1579,-15.563055,-69.95834
1580,-15.01349,-65.19207
1581,-13.657374,-63.364605
1582,-13.983819,-64.829666
1583,-12.565609,-63.89252
1584,-16.456825,-70.84921
1585,-17.317612,-67.56797
1586,-17.601248,-67.861595
1587,-16.571692,-70.166756
1588,-16.040562,-63.390064
1589,-13.125762,-64.90767
1590,-15.934608,-67.802
1591,-14.09456,-66.093666
1592,-15.934605,-67.80193
1593,-12.45499,-67.870766
1594,-11.676317,-67.92801
1595,-11.782242,-67.86949
1596,-9.775469,-64.67022
1597,-11.391369,-69.99912
1598,-14.484009,-67.1488
1599,-9.630037,33.470703
1600,-15.538572,-66.12618
1601,-12.5461,-68.684525
1602,-16.004812,-62.217487
1603,-10.7224045,-64.56846
1604,-10.421599,-69.68786
1605,-11.705449,-69.93208
1606,-14.31721,-68.189705
1607,-9.073005,-63.73627
1608,-11.633774,-64.97217
1609,-12.588982,-62.75604
1610,-15.607346,-65.26906
1611,-11.888684,-63.9433
1612,-11.910231,-62.687454
1613,-15.722235,-68.9508
1614,4.7366185,27.591578
1615,11.754807,23.707008
1616,9.485324,28.692225
1617,-0.68486637,24.743
1618,16.393661,21.714485
1619,16.596867,21.759363
1620,12.749645,20.191195
1621,6.7888207,26.414629
1622,12.707516,20.194979
1623,13.480381,25.911137
1624,15.337429,24.890987
1625,12.272481,26.176641
1626,4.766742,24.40142
1627,6.1331797,25.305687
1628,-14.172428,24.335669
1629,16.501095,22.068884
1630,8.186677,22.783455
1631,4.716582,26.70329
1632,6.5828266,22.391247
1633,11.894677,21.32588
1634,16.382713,21.789074
1635,16.942549,22.540648
1636,16.941322,22.516655
1637,3.6571317,23.01891
1638,15.3714285,24.024021
1639,4.500506,28.416904
1640,12.447656,20.61193
1641,2.6800835,27.06884
1642,3.9664767,26.649755
1643,14.759939,23.647116
1644,3.6469607,29.180986
1645,15.182291,28.997032
1646,8.511286,28.535475
1647,3.9704745,28.879234
1648,2.969724,27.166847
1649,3.7107897,30.795544
1650,15.18291,28.997223
1651,14.620382,23.545275
1652,-1.9713058,28.434324
1653,12.311842,26.26901
1654,11.465765,23.024254
1655,4.5003614,28.416922
1656,6.1900296,25.37857
1657,12.164396,23.17637
1658,4.0866046,26.350105
1659,0.9220779,28.042389
1660,15.383353,24.320147
1661,3.673406,30.861935
1662,14.723384,23.568535
1663,8.395761,28.014816
1664,13.113832,24.401623
1665,12.279931,26.216492
1666,12.372269,26.26741
1667,3.5591178,27.509401
1668,9.379372,24.588339
1669,2.651946,27.023773
1670,11.150229,24.565222
1671,7.205263,29.2499
1672,7.8597884,29.894104
1673,12.268388,27.509655
1674,9.379378,24.588198
1675,11.840354,24.160181
1676,12.598583,27.02605
1677,11.627863,23.11566
1678,2.5936863,27.015978
1679,5.4196305,27.630772
1680,11.871216,24.07728
1681,3.2578444,27.968592
1682,9.581745,28.979626
1683,12.281206,27.551308
1684,7.839871,29.749268
1685,5.699523,30.788847
1686,8.007988,29.720871
1687,15.413469,25.307384
1688,4.5439053,26.773678
1689,-1.9730349,28.404043
1690,8.719644,24.264458
1691,14.736061,26.458576
1692,-0.5879329,24.83011
1693,11.986279,21.791674
1694,5.2172294,29.89052
1695,6.415212,31.60005
1696,14.008297,26.451885
1697,9.087175,25.232098
1698,0.62402153,34.54567
1699,8.479807,25.853836
1700,13.138208,25.773176
1701,3.4023087,26.824757
1702,13.516755,26.054485
1703,12.689339,27.642387
1704,9.469171,27.600248
1705,14.28184,26.41477
1706,9.727607,26.923111
1707,4.426763,24.544437
1708,13.278945,24.203491
1709,8.3957615,28.014809
1710,-24.731052,37.052917
1711,-30.576542,38.799168
1712,-31.929832,37.28145
1713,-25.196686,34.53401
1714,-24.547224,34.47452
1715,-29.35634,39.53414
1716,13.61008,13.371713
1717,-23.536531,34.91944
1718,-30.705173,38.45311
1719,-24.663675,35.281445
1720,-31.34304,41.45877
1721,-28.620092,41.372574
1722,-29.89661,-49.88454
1723,-29.144962,40.405552
1724,-24.223944,35.087597
1725,-22.236824,31.357841
1726,-23.065403,35.183113
1727,-32.45465,37.13592
1728,-28.513195,42.208973
1729,-27.05211,41.4523
1730,-31.19232,39.15898
1731,-37.37052,21.03273
1732,-31.976912,37.203434
1733,-23.026165,34.892456
1734,-30.201122,38.63321
1735,-22.947407,35.197178
1736,-19.92227,29.612411
1737,-32.335083,39.684464
1738,-29.982456,42.17857
1739,-17.662806,30.396755
1740,-19.643057,30.70728
1741,-20.828754,32.961864
1742,-30.379887,43.036175
1743,-29.203405,42.23813
1744,-19.597803,30.093718
1745,-36.2169,31.294727
1746,-22.162815,31.98746
1747,-29.18339,40.21342
1748,-23.86227,34.11256
1749,-32.840233,37.418587
1750,-25.331514,37.04558
1751,-21.108294,30.610992
1752,-13.634591,-18.068178
1753,-33.713295,38.992756
1754,-29.350826,-49.39357
1755,-23.059792,32.937263
1756,-29.706375,41.505444
1757,-25.88853,30.820503
1758,-29.65448,40.82178
1759,-29.371502,39.587734
1760,-27.577085,39.000416
1761,-33.013447,37.1515
1762,-29.42677,37.104473
1763,-30.954845,40.801144
1764,-23.047077,34.8841
1765,-31.724901,38.370064
1766,-28.49524,39.500446
1767,-40.48479,12.795839
1768,-30.965046,36.86888
1769,-27.191418,38.92497
1770,-29.492023,-49.15926
1771,-30.505089,40.244934
1772,-13.51849,36.525513
1773,-35.98012,21.617287
1774,-29.468403,37.012318
1775,-19.102331,32.1336
1776,-28.033005,41.10876
1777,-22.958492,36.311356
1778,-31.379429,38.42651
1779,-36.217415,31.294777
1780,-31.498709,41.692375
1781,-29.7571,-49.924736
1782,-27.77767,40.08443
1783,-19.029587,32.10138
1784,-26.593626,34.914875
1785,-28.857279,41.20128
1786,-28.841694,42.865063
1787,-29.883902,41.971523
1788,-28.580605,40.69087
1789,-27.610872,41.151466
1790,-28.411495,-48.49584
1791,-32.735584,39.300423
1792,-23.230299,32.784313
1793,-28.636806,38.629982
1794,-31.114985,38.506104
1795,-24.027094,33.577103
1796,-29.67991,40.335293
1797,-26.356709,34.78167
1798,-23.152237,34.554985
1799,-19.968431,31.345715
1800,-25.040134,34.351
1801,-22.24503,33.862972
1802,-29.453941,36.947243
1803,-29.38235,-49.30256
1804,-18.724508,30.83175
1805,13.554249,79.29874
1806,16.278193,81.078316
1807,10.327355,82.13989
1808,11.021443,81.05504
1809,11.638043,74.35443
1810,11.099701,6.016907
1811,-11.047441,13.225923
1812,15.747155,76.687355
1813,13.919816,83.09237
1814,-11.047441,13.225923
1815,18.082008,80.572914
1816,-12.127114,13.047011
1817,9.742282,19.449814
1818,14.67735,80.33929
1819,13.08252,76.49997
1820,12.45518,81.90383
1821,12.546415,81.89263
1822,11.715993,74.70428
1823,12.082421,75.304756
1824,12.619899,79.94694
1825,14.302185,76.68758
1826,-7.526311,32.240818
1827,11.964306,83.23061
1828,13.670886,79.73285
1829,14.92444,78.42967
1830,14.091475,22.646357
1831,-12.127112,13.047033
1832,10.664768,77.9925
1833,11.571083,74.589806
1834,-8.078854,14.699747
1835,13.883981,83.111534
1836,14.634492,79.08704
1837,16.55542,79.850136
1838,-12.127112,13.047033
1839,-11.047441,13.225923
1840,11.061169,5.9683614
1841,16.34106,80.13966
1842,-12.127114,13.047011
1843,13.418754,80.93561
1844,15.016578,78.487686
1845,-11.047441,13.225923
1846,-11.047449,13.2259
1847,13.9576645,82.53696
1848,14.686352,80.36915
1849,13.859514,78.63864
1850,14.63457,79.08729
1851,15.875463,81.92639
1852,-12.127112,13.047033
1853,15.783677,78.266266
1854,-12.127112,13.047033
1855,14.627247,79.086525
1856,12.413099,77.61344
1857,18.126606,80.58991
1858,11.978045,83.13641
1859,13.514749,79.64811
1860,11.172384,80.09237
1861,13.785838,78.97282
1862,12.479113,77.282104
1863,12.308308,77.3366
1864,16.341164,80.13957
1865,13.634545,79.72952
1866,-19.649933,-23.034271
1867,14.6025305,79.839035
1868,14.487256,81.667076
1869,10.2439785,77.21978
1870,9.75534,19.525152
1871,14.734785,78.23681
1872,10.567109,78.23717
1873,9.15814,78.961296
1874,16.746298,78.13661
1875,7.2071047,54.93565
1876,15.519335,79.494484
1877,14.390925,81.538445
1878,-19.15221,-7.947552
1879,13.006185,81.68623
1880,12.52517,77.27556
1881,13.907342,78.640976
1882,11.967153,79.14784
1883,14.410134,81.59933
1884,13.784979,77.01483
1885,12.154034,79.16878
1886,-21.8034,-25.503971
1887,-11.047441,13.225923
1888,9.083381,78.961525
1889,10.976808,79.08372
1890,10.662249,81.77333
1891,-12.308044,-2.1103098
1892,13.764795,77.29194
1893,11.471097,77.36513
1894,12.227231,79.76413
1895,-8.482709,14.61988
1896,15.130408,81.27146
1897,-8.6350565,14.58351
1898,36.83464,-10.870576
1899,33.66065,-11.970832
1900,33.22715,-14.8643675
1901,33.25272,-8.724833
1902,33.19324,-15.502914
1903,29.269024,-12.161446
1904,30.767206,-14.289103
1905,30.995537,-14.291441
1906,34.097992,-14.801927
1907,33.468872,-8.80278
1908,32.362724,-12.143993
1909,33.384663,-12.978422
1910,33.83516,-15.759283
1911,30.255524,-13.598997
1912,33.634895,-9.804701
1913,32.03822,-15.173694
1914,34.047485,-11.149707
1915,31.893936,-10.194027
1916,30.499811,-9.7823
1917,30.871927,-12.425371
1918,32.395683,-13.741947
1919,35.034462,-12.064782
1920,29.09572,-15.160655
1921,33.030243,-14.480759
1922,30.220114,-10.849833
1923,36.76869,-10.343393
1924,30.426786,-12.765756
1925,33.510788,-8.553963
1926,31.541557,-12.025749
1927,35.88216,-15.519857
1928,31.500134,-12.828
1929,37.174656,-14.227365
1930,29.305296,-12.389247
1931,30.467457,-9.86098
1932,32.20599,-12.9285755
1933,36.167297,-7.4530787
1934,33.82636,-17.438894
1935,29.856613,-10.075334
1936,37.187515,-13.953973
1937,31.624645,-16.226936
1938,29.049646,-7.2032313
1939,30.10081,-14.39456
1940,33.101337,-16.274467
1941,35.467445,-10.74516
1942,35.11176,-17.322956
1943,33.444153,-14.855017
1944,35.83314,-8.034149
1945,34.52385,-12.438938
1946,29.977346,-16.676933
1947,34.693176,-12.802902
1948,31.158188,-7.8586435
1949,33.89015,-16.260777
1950,32.520275,-16.734247
1951,31.354702,-7.9349427
1952,29.517946,-12.2619295
1953,36.3533,-15.971712
1954,25.823399,23.156965
1955,31.992369,-15.73713
1956,34.141537,-7.715458
1957,35.43314,-12.015558
1958,33.38084,-8.8711195
1959,35.49948,-15.008626
1960,34.464127,-16.557974
1961,30.202282,-15.25504
1962,34.393147,-14.655885
1963,34.861095,-10.324816
1964,33.186787,-7.081802
1965,12.356413,15.711967
1966,36.518787,-11.4931135
1967,29.224592,-12.657405
1968,32.091476,-12.921922
1969,35.159885,-8.6402855
1970,33.164337,-10.901713
1971,34.376,-16.511148
1972,36.921635,-9.488923
1973,32.04066,-15.788823
1974,35.947327,-10.597167
1975,34.62428,-11.937014
1976,30.011608,-16.526863
1977,31.580576,-15.076607
1978,35.568886,-12.1862135
1979,30.333254,-13.051326
1980,35.35626,-9.750975
1981,36.171227,-7.4780245
1982,35.283146,-17.832928
1983,34.43697,-13.801871
1984,32.477036,-8.30318
1985,37.23089,-9.371746
1986,29.419428,-14.279989
1987,33.772137,-7.887995
1988,32.434402,-10.012773
1989,31.612644,-11.095523
1990,35.292736,-14.22407
1991,36.15265,-10.595117
1992,33.656185,-8.529573
1993,32.19606,-12.927061
1994,33.466045,-14.096222
1995,36.303062,-7.4298544
1996,35.988476,-10.678508
1997,32.614944,-14.854702
1998,2.2729166,5.5184617
1999,2.4465842,3.9859858
2000,-2.7357707,7.5706415
2001,1.31903,6.942303
2002,0.8363699,0.8106642
2003,7.589735,10.284723
2004,0.041690737,8.403904
2005,-17.285452,57.82166
2006,-2.9798338,2.406853
2007,-2.3928742,1.2977297
2008,-0.82650685,5.8407707
2009,-1.4143683,1.255148
2010,1.6163938,1.7885307
2011,1.980392,7.267198
2012,0.6776551,2.8406131
2013,-2.4317207,1.2377057
2014,-1.9421415,5.6046853
2015,-3.2246137,1.2838169
2016,1.5874654,5.0356936
2017,3.9486594,5.071784
2018,1.6164562,1.7885082
2019,-3.1042879,7.953018
2020,-4.0112643,3.1355681
2021,7.7158647,-0.21439649
2022,2.6618123,4.8960977
2023,-0.9978474,7.6592917
2024,-3.6383874,9.116486
2025,1.6047298,5.0154467
2026,0.029489106,4.7825613
2027,-2.5270777,7.1855
2028,0.16832137,5.9864154
2029,-0.15990569,9.612306
2030,-0.4993923,2.9616358
2031,-2.421225,10.339681
2032,-0.6547835,1.3421912
2033,10.919747,-28.41336
2034,-12.965301,-17.798426
2035,0.14235725,3.7866833
2036,-2.533985,2.8507595
2037,-1.9214828,1.8186104
2038,-2.0013373,1.3746608
2039,-2.6893952,3.240283
2040,-2.7613456,4.574979
2041,1.0906336,4.213122
2042,-0.40507147,3.7916572
2043,1.6163416,1.7885175
2044,3.0846105,2.4826243
2045,-0.6220848,1.3266549
