epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
30,87.65487722631886,97.46835,97.9798,90.32258,95.34884,97.72727,85.48387,93.61702,97.53086,98.765434,92.85714,85.85859,87.69231,27.083334,96.59091,96.0,90.36144,95.522385,60.97561,97.01492,82.75862,84.50704,89.89899,97.8022,66.666664,92.68293,98.50746,92.98245,93.333336,97.22222,94.94949,87.80488,94.44444,79.79798,44.642857,98.97959,83.333336,89.583336,87.80488,75.268814,98.52941,68.57143,100.0,60.0,60.0,97.36842,98.9899,74.4186,69.76744,96.61017,91.37931,92.92929,92.5,79.591835,97.82609,94.94949,95.34884,83.83839,91.489365,80.26316,93.333336,93.10345,95.2381,84.44444,86.02151,93.87755
38,87.69993238971158,98.73418,97.9798,90.32258,100.0,95.454544,85.48387,95.74468,100.0,97.53086,91.07143,86.86869,89.23077,33.333332,95.454544,97.333336,91.56626,94.029854,60.97561,98.50746,79.31035,85.91549,93.93939,95.60439,65.55556,90.243904,98.50746,94.73684,93.333336,97.22222,93.93939,90.243904,90.74074,76.76768,50.0,93.87755,83.333336,88.541664,87.80488,67.741936,100.0,72.85714,97.87234,73.333336,57.5,97.36842,94.94949,74.4186,76.74419,96.61017,86.206894,91.91919,90.0,79.591835,97.82609,93.93939,95.34884,82.828285,93.61702,84.210526,95.0,94.82758,95.2381,82.22222,87.09677,90.81633
39,87.72245999632936,98.73418,96.969696,88.70968,100.0,97.72727,87.09677,97.87234,92.59259,96.296295,92.85714,86.86869,83.07692,31.25,96.59091,100.0,89.156624,94.029854,60.97561,97.01492,81.034485,81.69014,91.91919,97.8022,62.22222,90.243904,98.50746,94.73684,93.333336,94.44444,93.93939,82.92683,92.59259,80.80808,46.42857,95.918365,83.333336,89.583336,87.80488,73.11828,100.0,75.71429,97.87234,70.0,57.5,100.0,94.94949,76.74419,76.74419,96.61017,86.206894,90.90909,90.0,79.591835,97.82609,93.93939,93.023254,85.85859,93.61702,88.1579,96.666664,98.27586,92.85714,82.22222,91.39785,89.79592
40,87.8801531893736,98.73418,97.9798,87.09677,97.674416,90.90909,85.48387,93.61702,96.296295,97.53086,94.64286,85.85859,84.61539,33.333332,96.59091,97.333336,92.77109,95.522385,60.97561,97.01492,79.31035,84.50704,91.91919,96.7033,76.666664,87.80488,98.50746,96.49123,93.333336,97.22222,95.959595,85.36585,92.59259,78.78788,46.42857,94.89796,84.72222,89.583336,87.80488,67.741936,98.52941,67.14286,100.0,68.333336,60.0,97.36842,97.9798,74.4186,76.74419,94.91525,82.75862,91.91919,90.0,79.591835,97.82609,93.93939,95.34884,84.84849,93.61702,80.26316,98.333336,98.27586,95.2381,86.666664,91.39785,92.85714
43,87.9477359593841,97.46835,98.9899,90.32258,100.0,100.0,85.48387,93.61702,96.296295,98.765434,89.28571,85.85859,86.15385,38.541668,95.454544,100.0,90.36144,94.029854,60.97561,98.50746,82.75862,85.91549,94.94949,97.8022,70.0,87.80488,97.01492,94.73684,93.333336,97.22222,92.92929,85.36585,94.44444,77.77778,55.357143,97.95918,81.94444,89.583336,90.243904,67.741936,98.52941,65.71429,95.74468,66.666664,60.0,100.0,95.959595,76.74419,83.72093,94.91525,81.034485,91.91919,90.0,81.63265,95.652176,92.92929,93.023254,88.888885,97.87234,82.89474,96.666664,91.37931,95.2381,86.666664,83.870964,90.81633
45,88.08290152690464,98.73418,97.9798,90.32258,100.0,97.72727,88.70968,93.61702,96.296295,96.296295,89.28571,85.85859,95.38461,34.375,95.454544,98.666664,90.36144,92.537315,60.97561,98.50746,79.31035,80.28169,93.93939,96.7033,71.111115,87.80488,98.50746,94.73684,94.44444,97.22222,94.94949,82.92683,90.74074,80.80808,48.214287,95.918365,80.55556,89.583336,87.80488,72.043015,98.52941,67.14286,95.74468,71.666664,52.5,100.0,96.969696,74.4186,83.72093,98.305084,89.655174,91.91919,90.0,79.591835,97.82609,93.93939,95.34884,85.85859,93.61702,81.57895,95.0,96.55173,95.2381,88.888885,89.247314,92.85714
46,88.60103624193054,98.73418,95.959595,88.70968,100.0,95.454544,87.09677,93.61702,98.765434,100.0,89.28571,86.86869,89.23077,34.375,95.454544,98.666664,90.36144,92.537315,60.97561,98.50746,81.034485,81.69014,92.92929,96.7033,70.0,87.80488,100.0,96.49123,93.333336,97.22222,95.959595,92.68293,94.44444,79.79798,46.42857,97.95918,81.94444,89.583336,87.80488,77.41936,98.52941,64.28571,95.74468,75.0,70.0,100.0,97.9798,74.4186,83.72093,96.61017,91.37931,94.94949,90.0,79.591835,95.652176,94.94949,95.34884,87.878784,93.61702,81.57895,100.0,96.55173,92.85714,86.666664,87.09677,92.85714
53,88.69114662715243,98.73418,97.9798,91.935486,74.4186,90.90909,85.48387,95.74468,98.765434,95.06173,94.64286,86.86869,95.38461,52.083332,95.454544,98.666664,90.36144,97.01492,60.97561,98.50746,79.31035,80.28169,93.93939,96.7033,77.77778,92.68293,100.0,96.49123,93.333336,98.611115,91.91919,92.68293,92.59259,78.78788,62.5,96.938774,81.94444,90.625,87.80488,77.41936,98.52941,68.57143,97.87234,68.333336,57.5,100.0,94.94949,76.74419,79.06977,100.0,79.31035,91.91919,90.0,79.591835,97.82609,94.94949,93.023254,84.84849,93.61702,78.947365,96.666664,94.82758,92.85714,88.888885,89.247314,92.85714
69,88.71367422345791,97.46835,95.959595,88.70968,100.0,97.72727,87.09677,97.87234,98.765434,96.296295,94.64286,85.85859,95.38461,35.416668,94.318184,98.666664,93.97591,91.04478,60.97561,97.01492,79.31035,83.098595,93.93939,95.60439,75.55556,92.68293,100.0,94.73684,92.22222,98.611115,93.93939,92.68293,90.74074,82.828285,50.0,96.938774,81.94444,92.708336,87.80488,79.56989,98.52941,65.71429,100.0,76.666664,57.5,97.36842,96.969696,74.4186,88.37209,98.305084,79.31035,90.90909,90.0,79.591835,95.652176,95.959595,97.674416,86.86869,93.61702,78.947365,100.0,94.82758,95.2381,86.666664,87.09677,92.85714
73,88.80378463789803,97.46835,95.959595,88.70968,97.674416,93.181816,87.09677,97.87234,98.765434,97.53086,94.64286,85.85859,92.30769,33.333332,94.318184,98.666664,93.97591,92.537315,65.85366,98.50746,79.31035,80.28169,94.94949,95.60439,77.77778,92.68293,98.50746,94.73684,93.333336,98.611115,93.93939,90.243904,92.59259,77.77778,64.28571,96.938774,81.94444,91.666664,87.80488,79.56989,100.0,70.0,100.0,70.0,60.0,97.36842,95.959595,76.74419,86.04651,98.305084,79.31035,91.91919,90.0,79.591835,95.652176,94.94949,95.34884,88.888885,93.61702,80.26316,98.333336,94.82758,95.2381,88.888885,87.09677,93.87755
76,89.1867537750911,97.46835,95.959595,88.70968,95.34884,95.454544,85.48387,97.87234,98.765434,97.53086,92.85714,85.85859,95.38461,53.125,95.454544,97.333336,95.180725,92.537315,65.85366,98.50746,79.31035,80.28169,93.93939,97.8022,77.77778,90.243904,100.0,94.73684,93.333336,98.611115,93.93939,85.36585,92.59259,78.78788,58.92857,97.95918,81.94444,89.583336,87.80488,78.49462,98.52941,71.42857,100.0,78.333336,57.5,100.0,95.959595,74.4186,88.37209,98.305084,79.31035,91.91919,90.0,79.591835,95.652176,93.93939,97.674416,87.878784,93.61702,80.26316,98.333336,96.55173,92.85714,86.666664,86.02151,93.87755
