epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
39,84.55359192104659,91.860466,96.969696,84.375,66.26506,98.9899,97.4359,85.0,95.89041,97.05882,98.9899,91.666664,69.23077,65.625,92.10526,95.89041,85.48387,68.62745,65.11628,92.59259,80.0,82.75862,96.47059,100.0,78.947365,72.22222,96.666664,86.53846,93.333336,97.22222,96.0,91.56626,79.48718,91.04478,52.173912,66.19718,80.434784,95.0,93.10345,85.29412,70.3125,86.666664,75.0,87.69231,62.711864,67.16418,96.15385,77.35849,62.121212,89.333336,92.68293,97.402596,74.5098,59.090908,74.02597,95.454544,79.36508,90.12346,77.77778,77.35849,84.745766,84.14634,54.117645,67.16418,92.59259,95.918365
41,84.87491393160431,89.53488,93.93939,81.25,69.87952,98.9899,92.30769,85.0,91.78082,95.588234,97.9798,91.666664,66.15385,76.5625,89.47369,98.630135,82.258064,68.62745,62.7907,92.59259,83.333336,82.75862,96.47059,100.0,73.68421,75.0,96.666664,88.46154,91.666664,95.833336,97.333336,89.156624,80.76923,88.0597,60.869564,64.788734,80.434784,95.0,94.82758,82.35294,68.75,80.0,77.94118,89.23077,59.322033,71.64179,94.23077,81.13207,62.121212,92.0,92.68293,96.1039,74.5098,77.27273,74.02597,97.72727,85.71429,87.65432,75.92593,77.35849,91.52542,84.14634,63.52941,67.16418,88.888885,97.95918
42,85.17328436997934,90.69768,94.94949,92.1875,68.6747,98.9899,89.74359,80.0,98.630135,95.588234,97.9798,97.916664,67.69231,76.5625,90.789474,100.0,83.870964,68.62745,67.441864,95.06173,81.666664,84.48276,96.47059,100.0,75.4386,72.22222,96.666664,88.46154,91.666664,94.44444,96.0,91.56626,80.76923,86.56716,52.173912,64.788734,86.95652,95.0,93.10345,82.35294,68.75,76.666664,76.47059,89.23077,66.10169,64.17911,96.15385,77.35849,69.69697,92.0,92.68293,97.402596,72.54902,62.121212,76.623375,96.59091,82.53968,90.12346,77.77778,79.245285,84.745766,87.80488,60.0,71.64179,91.358025,93.87755
45,85.47165480835437,90.69768,95.959595,85.9375,71.084335,98.9899,94.871796,83.75,91.78082,95.588234,97.9798,93.75,70.76923,70.3125,90.789474,98.630135,85.48387,72.54902,65.11628,91.358025,83.333336,82.75862,96.47059,100.0,77.192986,80.55556,96.666664,92.30769,91.666664,93.05556,100.0,89.156624,80.76923,89.55224,52.173912,63.380283,84.78261,96.666664,93.10345,83.82353,67.1875,80.0,77.94118,89.23077,67.79661,67.16418,96.15385,83.01887,69.69697,88.0,92.68293,97.402596,74.5098,63.636364,80.51948,97.72727,82.53968,90.12346,75.92593,73.58491,91.52542,82.92683,67.05882,71.64179,90.12346,95.918365
46,85.60936424145054,90.69768,93.93939,85.9375,72.289154,98.9899,89.74359,86.25,93.15069,95.588234,98.9899,95.833336,64.61539,65.625,90.789474,98.630135,82.258064,70.588234,69.76744,92.59259,83.333336,86.206894,96.47059,100.0,75.4386,72.22222,96.666664,94.23077,93.333336,94.44444,94.666664,86.74699,80.76923,91.04478,56.52174,64.788734,84.78261,95.0,93.10345,80.882355,67.1875,83.333336,75.0,89.23077,74.57627,67.16418,94.23077,83.01887,66.666664,88.0,92.68293,97.402596,76.47059,83.333336,81.818184,97.72727,84.12698,88.888885,75.92593,75.471695,91.52542,84.14634,67.05882,68.656715,91.358025,97.95918
48,85.63231581363324,90.69768,95.959595,84.375,71.084335,98.9899,94.871796,82.5,93.15069,97.05882,97.9798,93.75,78.46154,67.1875,90.789474,95.89041,82.258064,72.54902,65.11628,91.358025,85.0,82.75862,96.47059,100.0,75.4386,72.22222,96.666664,88.46154,93.333336,94.44444,98.666664,89.156624,82.051285,89.55224,65.21739,63.380283,89.13043,96.666664,93.10345,80.882355,68.75,76.666664,76.47059,87.69231,66.10169,65.67164,96.15385,79.245285,71.21212,90.666664,95.12195,96.1039,78.43137,71.21212,77.92208,94.318184,87.30159,91.358025,77.77778,79.245285,93.22034,84.14634,63.52941,71.64179,93.82716,93.87755
49,85.724122102364,90.69768,93.93939,85.9375,72.289154,98.9899,93.589745,82.5,93.15069,97.05882,100.0,93.75,76.92308,73.4375,92.10526,98.630135,83.870964,70.588234,69.76744,91.358025,83.333336,81.034485,96.47059,100.0,82.45614,75.0,96.666664,88.46154,91.666664,95.833336,97.333336,89.156624,80.76923,91.04478,52.173912,66.19718,86.95652,93.333336,91.37931,82.35294,70.3125,83.333336,75.0,90.76923,66.10169,67.16418,94.23077,79.245285,66.666664,88.0,92.68293,96.1039,78.43137,77.27273,71.42857,97.72727,84.12698,92.59259,77.77778,73.58491,91.52542,84.14634,69.411766,64.17911,93.82716,97.95918
52,85.95363782419096,91.860466,93.93939,85.9375,72.289154,98.9899,96.15385,83.75,93.15069,97.05882,98.9899,94.791664,69.23077,67.1875,90.789474,98.630135,83.870964,72.54902,62.7907,91.358025,85.0,84.48276,96.47059,100.0,80.70175,75.0,96.666664,92.30769,91.666664,94.44444,94.666664,87.951805,82.051285,92.537315,47.826088,61.971832,86.95652,96.666664,91.37931,83.82353,70.3125,83.333336,75.0,92.30769,67.79661,70.149254,96.15385,84.90566,69.69697,88.0,92.68293,96.1039,80.39216,69.69697,75.32468,96.59091,87.30159,91.358025,75.92593,81.13207,93.22034,79.268295,72.94118,74.62687,92.59259,95.918365
55,86.09134725728713,90.69768,96.969696,84.375,71.084335,96.969696,93.589745,85.0,95.89041,97.05882,94.94949,95.833336,67.69231,62.5,90.789474,98.630135,85.48387,70.588234,65.11628,91.358025,88.333336,84.48276,96.47059,100.0,82.45614,72.22222,96.666664,90.38461,100.0,94.44444,94.666664,89.156624,82.051285,94.029854,56.52174,63.380283,91.304344,96.666664,93.10345,83.82353,68.75,80.0,76.47059,93.84615,66.10169,71.64179,94.23077,79.245285,69.69697,93.333336,92.68293,98.7013,80.39216,65.15151,75.32468,96.59091,87.30159,91.358025,77.77778,81.13207,88.13559,85.36585,74.117645,67.16418,92.59259,97.95918
62,86.2061051182006,90.69768,93.93939,87.5,67.46988,98.9899,94.871796,87.5,93.15069,97.05882,97.9798,95.833336,72.30769,71.875,92.10526,98.630135,83.870964,68.62745,62.7907,92.59259,83.333336,82.75862,96.47059,100.0,84.210526,75.0,96.666664,90.38461,91.666664,94.44444,94.666664,91.56626,80.76923,94.029854,60.869564,70.42254,91.304344,96.666664,91.37931,82.35294,68.75,83.333336,82.35294,92.30769,66.10169,67.16418,98.07692,81.13207,71.21212,90.666664,92.68293,97.402596,84.31373,63.636364,77.92208,94.318184,84.12698,92.59259,79.62963,73.58491,86.44068,86.585365,72.94118,71.64179,90.12346,93.87755
63,86.34381455129676,90.69768,94.94949,85.9375,67.46988,97.9798,96.15385,86.25,94.520546,95.588234,95.959595,94.791664,70.76923,53.125,92.10526,98.630135,83.870964,70.588234,65.11628,93.82716,83.333336,81.034485,96.47059,100.0,91.22807,75.0,96.666664,88.46154,91.666664,95.833336,94.666664,91.56626,82.051285,97.01492,69.565216,67.60564,91.304344,95.0,91.37931,83.82353,68.75,90.0,76.47059,90.76923,66.10169,71.64179,96.15385,79.245285,71.21212,92.0,97.560974,97.402596,82.35294,65.15151,80.51948,95.454544,85.71429,96.296295,75.92593,81.13207,91.52542,86.585365,68.23529,77.61194,90.12346,95.918365
66,86.38971769566216,91.860466,94.94949,85.9375,72.289154,95.959595,94.871796,81.25,91.78082,95.588234,95.959595,95.833336,76.92308,67.1875,90.789474,98.630135,82.258064,74.5098,62.7907,92.59259,83.333336,87.93104,96.47059,100.0,85.96491,75.0,96.666664,88.46154,91.666664,93.05556,94.666664,91.56626,82.051285,91.04478,52.173912,66.19718,91.304344,95.0,93.10345,83.82353,67.1875,86.666664,76.47059,92.30769,66.10169,76.1194,98.07692,83.01887,71.21212,90.666664,92.68293,97.402596,82.35294,65.15151,79.22078,97.72727,87.30159,96.296295,77.77778,77.35849,91.52542,85.36585,70.588234,73.13433,92.59259,95.918365
