epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
10,67.36711990739958,91.89189,65.85366,62.962963,85.0,98.666664,82.828285,65.0,45.454544,85.0,89.47369,71.014496,52.0,52.272728,72.5,85.0,17.391304,60.0,5.5555553,76.190475,68.888885,81.818184,76.08696,94.44444,25.0,36.95652,92.5,40.0,73.417725,80.434784,100.0,61.11111,87.755104,70.588234,5.0,28.571428,21.875,88.888885,100.0,28.571428,40.0,52.63158,68.42105,85.0,53.846153,15.789474,55.555557,37.5,63.82979,53.061226,86.666664,65.0,80.0,71.42857,58.536587,89.13043,50.0,90.0,63.04348,85.0,56.25,65.90909,6.976744,60.0,47.61905,56.25
11,68.14997938743186,91.89189,75.60976,62.962963,85.0,98.666664,82.828285,72.5,36.363636,85.0,89.47369,68.115944,60.0,56.81818,65.0,85.0,26.086956,66.666664,5.5555553,76.190475,71.111115,72.72727,76.08696,94.44444,10.0,39.130436,92.5,52.5,74.68355,82.608696,94.44444,59.72222,89.79592,72.54902,20.0,21.428572,34.375,88.888885,97.95918,38.095238,40.0,57.894737,68.42105,90.0,57.692307,10.526316,55.555557,37.5,68.085106,55.10204,86.666664,65.0,76.666664,66.666664,63.414635,86.95652,45.0,90.0,67.391304,82.5,43.75,70.454544,9.302325,60.0,42.857143,68.75
13,68.31479190060962,93.24324,68.29269,66.666664,85.0,98.666664,83.83839,62.5,36.363636,90.0,90.789474,73.91304,64.0,52.272728,77.5,85.0,26.086956,53.333332,5.5555553,76.190475,68.888885,77.27273,69.565216,92.22222,20.0,58.695652,90.0,57.5,75.94936,89.13043,94.44444,61.11111,55.10204,70.588234,0.0,19.047619,43.75,88.888885,100.0,38.095238,40.0,42.105263,68.42105,90.0,61.53846,15.789474,61.11111,25.0,74.46809,59.183674,86.666664,65.0,76.666664,73.809525,65.85366,91.304344,45.0,95.0,58.695652,85.0,56.25,65.90909,13.953488,60.0,42.857143,62.5
14,69.30366705040603,91.89189,73.17073,62.962963,85.0,98.666664,90.90909,70.0,45.454544,90.0,89.47369,69.565216,60.0,59.090908,80.0,85.0,17.391304,66.666664,5.5555553,80.95238,73.333336,81.818184,73.91304,91.111115,5.0,50.0,90.0,52.5,77.21519,86.95652,88.888885,55.555557,87.755104,76.47059,0.0,26.190475,34.375,88.888885,100.0,28.571428,50.0,47.36842,68.42105,90.0,65.38461,5.263158,61.11111,20.833334,72.34042,57.142857,86.666664,70.0,86.666664,73.809525,58.536587,91.304344,47.5,90.0,60.869564,85.0,68.75,68.181816,6.976744,60.0,47.61905,75.0
15,69.67449526321165,93.24324,70.731705,62.962963,85.0,98.666664,84.84849,62.5,54.545456,100.0,88.1579,75.36232,64.0,50.0,75.0,82.5,26.086956,60.0,0.0,71.42857,68.888885,86.36364,80.434784,95.55556,15.0,58.695652,95.0,60.0,81.01266,89.13043,88.888885,61.11111,75.5102,72.54902,20.0,23.809525,31.25,88.888885,100.0,38.095238,45.0,52.63158,68.42105,90.0,53.846153,5.263158,55.555557,25.0,72.34042,63.265305,86.666664,75.0,76.666664,61.904762,65.85366,91.304344,45.0,90.0,60.869564,87.5,56.25,77.27273,6.976744,60.0,52.38095,62.5
19,70.1689328483264,95.945946,70.731705,66.666664,85.0,98.666664,85.85859,65.0,54.545456,85.0,86.8421,73.91304,68.0,56.81818,75.0,80.0,26.086956,53.333332,5.5555553,85.71429,68.888885,86.36364,76.08696,94.44444,20.0,63.04348,95.0,55.0,77.21519,86.95652,94.44444,54.166668,77.55102,74.5098,10.0,30.952381,31.25,88.888885,100.0,52.38095,35.0,57.894737,73.68421,90.0,61.53846,5.263158,55.555557,16.666666,76.59574,59.183674,86.666664,80.0,76.666664,66.666664,53.658535,93.478264,65.0,90.0,63.04348,85.0,56.25,77.27273,2.3255813,65.0,52.38095,87.5
20,70.70457354444606,93.24324,65.85366,66.666664,85.0,98.666664,83.83839,70.0,57.575756,85.0,86.8421,76.81159,68.0,61.363636,77.5,80.0,26.086956,60.0,16.666666,85.71429,71.111115,90.90909,78.26087,97.77778,30.0,60.869564,95.0,62.5,79.74683,84.78261,94.44444,56.944443,71.42857,72.54902,15.0,30.952381,31.25,88.888885,95.918365,57.142857,35.0,47.36842,73.68421,90.0,53.846153,5.263158,55.555557,25.0,76.59574,59.183674,86.666664,70.0,86.666664,71.42857,53.658535,95.652176,57.5,90.0,60.869564,85.0,56.25,70.454544,11.627907,70.0,52.38095,81.25
21,70.74577667588406,94.5946,65.85366,66.666664,85.0,98.666664,84.84849,67.5,54.545456,90.0,90.789474,72.46377,68.0,61.363636,70.0,80.0,26.086956,60.0,11.111111,85.71429,71.111115,90.90909,82.608696,92.22222,40.0,60.869564,92.5,60.0,86.07595,95.652176,88.888885,59.72222,67.34694,72.54902,0.0,30.952381,34.375,88.888885,97.95918,38.095238,55.0,42.105263,73.68421,90.0,61.53846,5.263158,55.555557,29.166666,78.723404,59.183674,86.666664,70.0,90.0,71.42857,56.09756,86.95652,70.0,90.0,60.869564,82.5,56.25,68.181816,4.6511626,65.0,47.61905,81.25
22,71.40502679146609,93.24324,70.731705,70.37037,87.5,98.666664,85.85859,67.5,57.575756,90.0,89.47369,71.014496,68.0,61.363636,80.0,82.5,34.782608,60.0,11.111111,85.71429,66.666664,90.90909,80.434784,93.333336,25.0,60.869564,95.0,57.5,83.544304,93.478264,88.888885,61.11111,73.46939,74.5098,10.0,28.571428,37.5,88.888885,100.0,47.61905,45.0,47.36842,73.68421,90.0,61.53846,5.263158,55.555557,20.833334,76.59574,59.183674,86.666664,80.0,83.333336,61.904762,53.658535,91.304344,65.0,95.0,65.21739,82.5,62.5,70.454544,16.27907,70.0,52.38095,87.5
24,72.1054800133377,94.5946,68.29269,74.07407,87.5,98.666664,85.85859,67.5,51.515152,85.0,89.47369,69.565216,68.0,56.81818,80.0,82.5,43.47826,60.0,11.111111,85.71429,73.333336,90.90909,80.434784,96.666664,30.0,63.04348,92.5,70.0,87.341774,89.13043,88.888885,62.5,57.142857,74.5098,10.0,30.952381,43.75,94.44444,97.95918,66.666664,40.0,52.63158,73.68421,90.0,57.692307,0.0,55.555557,33.333332,78.723404,63.265305,86.666664,80.0,83.333336,64.28571,53.658535,93.478264,72.5,95.0,65.21739,82.5,68.75,70.454544,13.953488,65.0,52.38095,81.25
26,72.4763081962796,94.5946,75.60976,74.07407,87.5,100.0,84.84849,67.5,60.60606,85.0,89.47369,71.014496,68.0,61.363636,82.5,80.0,56.52174,60.0,11.111111,80.95238,66.666664,90.90909,78.26087,97.77778,50.0,60.869564,92.5,70.0,83.544304,91.304344,94.44444,62.5,55.10204,78.43137,0.0,40.47619,37.5,94.44444,100.0,38.095238,40.0,42.105263,73.68421,90.0,61.53846,10.526316,55.555557,20.833334,76.59574,61.22449,86.666664,85.0,83.333336,64.28571,56.09756,86.95652,80.0,90.0,67.391304,82.5,56.25,79.545456,18.60465,65.0,57.142857,81.25
27,72.76473011634553,94.5946,68.29269,74.07407,87.5,97.333336,85.85859,70.0,60.60606,90.0,89.47369,71.014496,68.0,61.363636,82.5,80.0,47.826088,60.0,22.222221,85.71429,68.888885,90.90909,80.434784,94.44444,45.0,71.73913,92.5,67.5,84.81013,93.478264,88.888885,55.555557,61.22449,78.43137,5.0,45.238094,40.625,94.44444,100.0,52.38095,45.0,42.105263,73.68421,90.0,57.692307,5.263158,55.555557,20.833334,85.106384,61.22449,86.666664,80.0,86.666664,61.904762,58.536587,86.95652,77.5,95.0,63.04348,82.5,56.25,75.0,23.255814,65.0,52.38095,81.25
28,73.2591676936014,94.5946,68.29269,74.07407,87.5,98.666664,85.85859,70.0,54.545456,90.0,89.47369,73.91304,68.0,63.636364,77.5,82.5,52.173912,60.0,5.5555553,90.47619,71.111115,90.90909,80.434784,94.44444,55.0,63.04348,92.5,67.5,87.341774,91.304344,88.888885,62.5,61.22449,76.47059,0.0,50.0,50.0,88.888885,100.0,47.61905,45.0,57.894737,73.68421,90.0,73.07692,10.526316,61.11111,20.833334,74.46809,61.22449,86.666664,85.0,83.333336,66.666664,56.09756,91.304344,77.5,90.0,60.869564,85.0,56.25,70.454544,23.255814,70.0,57.142857,81.25
32,73.71240215199349,94.5946,65.85366,70.37037,90.0,97.333336,86.86869,70.0,63.636364,90.0,89.47369,72.46377,72.0,61.363636,82.5,85.0,39.130436,60.0,11.111111,90.47619,73.333336,90.90909,76.08696,94.44444,50.0,67.391304,92.5,70.0,81.01266,86.95652,88.888885,56.944443,63.265305,78.43137,5.0,50.0,43.75,94.44444,100.0,52.38095,40.0,63.157894,73.68421,90.0,69.23077,10.526316,61.11111,50.0,76.59574,61.22449,86.666664,85.0,80.0,73.809525,58.536587,91.304344,85.0,90.0,65.21739,80.0,62.5,72.72727,20.930233,75.0,61.904762,81.25
35,73.83601154630745,94.5946,65.85366,70.37037,90.0,96.0,86.86869,70.0,69.69697,90.0,90.789474,73.91304,68.0,65.90909,82.5,87.5,43.47826,60.0,11.111111,90.47619,68.888885,90.90909,76.08696,95.55556,45.0,65.21739,92.5,67.5,81.01266,86.95652,94.44444,56.944443,57.142857,80.39216,5.0,47.61905,43.75,94.44444,97.95918,61.904762,40.0,63.157894,73.68421,90.0,65.38461,10.526316,61.11111,62.5,78.723404,61.22449,86.666664,85.0,76.666664,66.666664,65.85366,86.95652,85.0,90.0,60.869564,87.5,62.5,75.0,23.255814,70.0,61.904762,81.25
36,73.95962094062142,94.5946,65.85366,70.37037,90.0,96.0,86.86869,70.0,69.69697,95.0,90.789474,73.91304,68.0,59.090908,85.0,82.5,39.130436,73.333336,11.111111,90.47619,66.666664,90.90909,76.08696,95.55556,50.0,63.04348,92.5,67.5,83.544304,89.13043,88.888885,61.11111,67.34694,80.39216,0.0,50.0,43.75,94.44444,97.95918,61.904762,40.0,78.947365,73.68421,90.0,65.38461,5.263158,61.11111,66.666664,76.59574,61.22449,86.666664,85.0,76.666664,64.28571,56.09756,86.95652,85.0,90.0,60.869564,80.0,75.0,72.72727,25.581396,65.0,66.666664,81.25
37,74.37165226757551,94.5946,68.29269,74.07407,92.5,97.333336,86.86869,70.0,66.666664,95.0,92.10526,76.81159,68.0,65.90909,85.0,80.0,39.130436,73.333336,11.111111,90.47619,66.666664,90.90909,78.26087,93.333336,70.0,63.04348,92.5,70.0,84.81013,86.95652,88.888885,62.5,65.30612,80.39216,0.0,47.61905,43.75,94.44444,97.95918,66.666664,45.0,57.894737,78.947365,90.0,69.23077,5.263158,61.11111,62.5,76.59574,63.265305,86.666664,80.0,76.666664,64.28571,53.658535,86.95652,85.0,90.0,60.869564,80.0,68.75,75.0,23.255814,70.0,66.666664,87.5
38,74.74248037821577,94.5946,68.29269,77.77778,92.5,97.333336,87.878784,70.0,69.69697,95.0,90.789474,78.26087,68.0,68.181816,85.0,82.5,39.130436,60.0,11.111111,90.47619,66.666664,90.90909,76.08696,95.55556,55.0,60.869564,92.5,70.0,83.544304,89.13043,88.888885,59.72222,59.183674,80.39216,5.0,52.38095,40.625,94.44444,97.95918,66.666664,50.0,73.68421,78.947365,90.0,73.07692,5.263158,61.11111,66.666664,76.59574,61.22449,86.666664,85.0,76.666664,66.666664,53.658535,86.95652,85.0,95.0,67.391304,80.0,68.75,72.72727,25.581396,70.0,71.42857,87.5
39,75.11330856115768,94.5946,68.29269,70.37037,92.5,97.333336,87.878784,72.5,72.72727,95.0,90.789474,76.81159,68.0,68.181816,87.5,80.0,39.130436,60.0,11.111111,90.47619,66.666664,90.90909,76.08696,95.55556,50.0,63.04348,92.5,67.5,83.544304,89.13043,94.44444,62.5,65.30612,80.39216,0.0,54.761906,50.0,100.0,100.0,71.42857,55.0,63.157894,73.68421,90.0,69.23077,5.263158,66.666664,70.833336,76.59574,61.22449,86.666664,85.0,76.666664,69.04762,56.09756,89.13043,82.5,95.0,63.04348,82.5,75.0,70.454544,20.930233,75.0,71.42857,87.5
40,75.1545117523231,94.5946,70.731705,70.37037,92.5,97.333336,88.888885,70.0,72.72727,95.0,90.789474,76.81159,68.0,65.90909,87.5,80.0,39.130436,60.0,11.111111,90.47619,64.44444,90.90909,76.08696,95.55556,50.0,63.04348,92.5,72.5,84.81013,89.13043,88.888885,66.666664,65.30612,80.39216,0.0,54.761906,46.875,94.44444,100.0,71.42857,50.0,57.894737,73.68421,90.0,69.23077,5.263158,66.666664,70.833336,76.59574,61.22449,86.666664,85.0,76.666664,64.28571,58.536587,86.95652,80.0,95.0,65.21739,85.0,75.0,70.454544,27.906977,65.0,80.95238,81.25
42,75.36052736235982,94.5946,68.29269,74.07407,95.0,97.333336,86.86869,72.5,75.757576,100.0,92.10526,76.81159,68.0,63.636364,85.0,80.0,39.130436,60.0,11.111111,90.47619,66.666664,90.90909,73.91304,93.333336,55.0,60.869564,92.5,70.0,86.07595,93.478264,88.888885,61.11111,67.34694,82.35294,0.0,59.52381,50.0,94.44444,97.95918,71.42857,50.0,63.157894,78.947365,90.0,69.23077,10.526316,61.11111,66.666664,76.59574,61.22449,86.666664,85.0,76.666664,69.04762,53.658535,86.95652,82.5,95.0,65.21739,85.0,75.0,70.454544,23.255814,70.0,90.47619,87.5
43,75.7725586767397,94.5946,73.17073,77.77778,92.5,97.333336,85.85859,72.5,75.757576,100.0,92.10526,79.710144,68.0,70.454544,87.5,80.0,39.130436,60.0,11.111111,90.47619,68.888885,90.90909,76.08696,93.333336,50.0,60.869564,92.5,70.0,84.81013,93.478264,88.888885,68.05556,65.30612,82.35294,0.0,57.142857,43.75,94.44444,97.95918,71.42857,50.0,63.157894,78.947365,90.0,73.07692,15.789474,61.11111,70.833336,78.723404,61.22449,86.666664,85.0,76.666664,66.666664,56.09756,89.13043,85.0,100.0,63.04348,80.0,75.0,70.454544,20.930233,70.0,85.71429,87.5
44,75.81376180817769,94.5946,68.29269,81.48148,95.0,97.333336,85.85859,70.0,75.757576,100.0,92.10526,76.81159,68.0,61.363636,85.0,80.0,39.130436,73.333336,11.111111,90.47619,66.666664,90.90909,78.26087,93.333336,65.0,69.565216,92.5,67.5,84.81013,93.478264,88.888885,62.5,65.30612,80.39216,0.0,57.142857,46.875,94.44444,97.95918,71.42857,45.0,63.157894,78.947365,90.0,73.07692,10.526316,61.11111,66.666664,76.59574,61.22449,86.666664,85.0,76.666664,73.809525,53.658535,86.95652,85.0,100.0,67.391304,87.5,75.0,72.72727,23.255814,70.0,90.47619,87.5
45,76.06098060937983,94.5946,68.29269,77.77778,95.0,97.333336,86.86869,70.0,75.757576,100.0,92.10526,79.710144,68.0,63.636364,87.5,80.0,43.47826,73.333336,11.111111,90.47619,66.666664,90.90909,78.26087,92.22222,50.0,60.869564,92.5,67.5,88.6076,91.304344,88.888885,66.666664,65.30612,80.39216,0.0,59.52381,50.0,94.44444,100.0,71.42857,50.0,63.157894,78.947365,90.0,73.07692,5.263158,61.11111,66.666664,76.59574,61.22449,86.666664,85.0,76.666664,73.809525,56.09756,86.95652,85.0,100.0,67.391304,82.5,75.0,70.454544,25.581396,75.0,90.47619,93.75
46,76.26699626656978,94.5946,68.29269,77.77778,95.0,97.333336,85.85859,70.0,75.757576,100.0,92.10526,78.26087,72.0,68.181816,90.0,80.0,39.130436,73.333336,11.111111,90.47619,68.888885,90.90909,78.26087,96.666664,65.0,60.869564,92.5,70.0,88.6076,89.13043,88.888885,61.11111,61.22449,80.39216,0.0,61.904762,46.875,94.44444,97.95918,71.42857,50.0,57.894737,78.947365,90.0,73.07692,5.263158,61.11111,66.666664,76.59574,63.265305,86.666664,85.0,76.666664,71.42857,53.658535,86.95652,87.5,100.0,65.21739,80.0,81.25,72.72727,34.88372,75.0,90.47619,93.75
48,76.63782444951168,94.5946,68.29269,77.77778,95.0,98.666664,87.878784,70.0,75.757576,100.0,92.10526,79.710144,72.0,61.363636,87.5,80.0,47.826088,73.333336,16.666666,90.47619,68.888885,90.90909,78.26087,94.44444,65.0,60.869564,92.5,72.5,86.07595,91.304344,88.888885,63.88889,65.30612,80.39216,0.0,69.04762,46.875,94.44444,97.95918,71.42857,45.0,63.157894,78.947365,90.0,73.07692,0.0,61.11111,66.666664,76.59574,61.22449,86.666664,85.0,80.0,71.42857,63.414635,86.95652,85.0,100.0,67.391304,82.5,75.0,72.72727,27.906977,80.0,90.47619,93.75
49,76.67902758094966,94.5946,73.17073,77.77778,95.0,97.333336,86.86869,70.0,75.757576,95.0,92.10526,79.710144,68.0,63.636364,90.0,80.0,39.130436,73.333336,16.666666,90.47619,66.666664,90.90909,80.434784,97.77778,65.0,60.869564,92.5,72.5,86.07595,91.304344,88.888885,68.05556,63.265305,80.39216,0.0,66.666664,46.875,94.44444,97.95918,76.190475,45.0,63.157894,78.947365,90.0,73.07692,5.263158,61.11111,62.5,78.723404,63.265305,86.666664,85.0,76.666664,73.809525,60.97561,86.95652,85.0,100.0,69.565216,80.0,75.0,72.72727,23.255814,75.0,90.47619,93.75
52,76.76143384382564,94.5946,73.17073,77.77778,95.0,96.0,85.85859,70.0,78.78788,100.0,92.10526,84.05797,68.0,70.454544,92.5,80.0,52.173912,73.333336,22.222221,90.47619,66.666664,90.90909,78.26087,96.666664,80.0,60.869564,92.5,70.0,83.544304,91.304344,94.44444,66.666664,65.30612,80.39216,0.0,59.52381,46.875,94.44444,97.95918,71.42857,45.0,57.894737,78.947365,90.0,69.23077,5.263158,66.666664,62.5,76.59574,61.22449,86.666664,85.0,76.666664,71.42857,53.658535,86.95652,75.0,100.0,71.73913,80.0,81.25,75.0,30.232557,80.0,90.47619,93.75
53,76.88504323813962,94.5946,70.731705,77.77778,95.0,97.333336,85.85859,70.0,75.757576,100.0,92.10526,82.608696,68.0,63.636364,90.0,80.0,47.826088,73.333336,16.666666,90.47619,68.888885,90.90909,78.26087,94.44444,85.0,60.869564,92.5,72.5,82.27848,86.95652,88.888885,69.44444,67.34694,80.39216,5.0,64.28571,46.875,94.44444,97.95918,71.42857,45.0,63.157894,78.947365,90.0,73.07692,5.263158,66.666664,66.666664,76.59574,63.265305,86.666664,90.0,76.666664,71.42857,58.536587,89.13043,85.0,100.0,71.73913,80.0,75.0,70.454544,27.906977,80.0,90.47619,93.75
55,77.25587142108152,94.5946,70.731705,77.77778,95.0,97.333336,86.86869,70.0,81.818184,100.0,92.10526,82.608696,68.0,59.090908,90.0,80.0,43.47826,73.333336,22.222221,90.47619,68.888885,90.90909,78.26087,95.55556,80.0,60.869564,92.5,72.5,82.27848,93.478264,88.888885,66.666664,65.30612,80.39216,5.0,64.28571,46.875,94.44444,97.95918,71.42857,55.0,68.42105,78.947365,90.0,73.07692,31.578947,66.666664,62.5,76.59574,63.265305,86.666664,90.0,76.666664,76.190475,53.658535,84.78261,85.0,100.0,69.565216,87.5,87.5,72.72727,25.581396,75.0,90.47619,93.75
