epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
26,71.06529208398493,91.666664,96.42857,42.1875,77.55102,91.91919,72.72727,63.0137,91.304344,73.07692,83.83839,82.828285,77.5,39.39394,85.9375,88.09524,43.90244,87.5,7.5,97.560974,88.0,92.5,97.5,88.888885,80.80808,67.21311,96.15385,83.83839,82.608696,97.5,70.70707,60.377357,67.5,72.72727,35.21127,57.575756,70.0,92.10526,80.80808,40.963856,77.5,52.941177,85.0,63.636364,58.585857,46.341465,73.56322,90.0,89.13043,72.5,83.58209,90.90909,58.666668,83.333336,33.333332,100.0,42.62295,77.77778,68.333336,29.292929,73.75,48.484848,79.48718,48.484848,56.603775,82.5
27,71.50057272545115,93.333336,96.42857,40.625,73.46939,91.91919,71.71717,60.27397,91.304344,70.51282,87.878784,87.878784,87.5,43.434345,87.5,88.09524,17.073172,89.583336,7.5,97.560974,88.0,97.5,97.5,88.888885,76.76768,68.85246,94.23077,82.828285,81.159424,97.5,69.69697,58.490566,82.5,67.676765,26.760563,55.555557,67.5,92.10526,80.80808,45.78313,85.0,54.901962,90.0,69.69697,62.626263,43.90244,74.71265,90.0,89.13043,80.0,86.56716,94.94949,58.666668,85.71429,30.952381,97.674416,47.540985,78.888885,66.666664,32.32323,75.0,48.484848,71.79487,48.484848,58.490566,85.0
28,72.23367696720574,93.333336,96.42857,42.1875,72.44898,91.91919,77.77778,61.643837,91.304344,70.51282,87.878784,84.84849,87.5,39.39394,89.0625,88.09524,46.341465,83.333336,7.5,97.560974,88.0,97.5,100.0,87.878784,83.83839,65.57377,94.23077,82.828285,81.159424,97.5,69.69697,58.490566,67.5,81.818184,26.760563,60.60606,70.0,92.10526,77.77778,45.78313,77.5,54.901962,87.5,63.636364,67.676765,46.341465,73.56322,90.0,93.478264,75.0,89.55224,95.959595,60.0,85.71429,30.952381,100.0,49.18033,77.77778,68.333336,32.32323,77.5,47.474747,76.92308,51.515152,58.490566,82.5
29,72.39404351582915,95.0,96.42857,48.4375,78.57143,90.90909,76.76768,61.643837,91.304344,69.23077,83.83839,83.83839,85.0,37.373737,90.625,88.09524,36.585365,89.583336,10.0,95.12195,88.0,95.0,100.0,92.92929,79.79798,72.13115,94.23077,82.828285,81.159424,97.5,69.69697,64.15094,70.0,76.76768,26.760563,54.545456,67.5,92.10526,81.818184,43.373493,85.0,52.941177,87.5,66.666664,60.60606,41.463413,75.86207,92.5,86.95652,85.0,85.07462,95.959595,57.333332,85.71429,38.095238,100.0,49.18033,81.111115,70.0,39.39394,75.0,51.515152,74.35897,50.50505,56.603775,85.0
33,72.9667812019689,93.333336,96.42857,39.0625,75.5102,92.92929,70.70707,57.53425,91.304344,85.89744,90.90909,83.83839,85.0,42.424244,93.75,90.47619,39.02439,89.583336,7.5,92.68293,88.0,92.5,100.0,93.93939,78.78788,63.934425,94.23077,79.79798,79.710144,97.5,70.70707,69.81132,70.0,56.565655,23.943663,72.72727,65.0,92.10526,84.84849,46.987953,85.0,56.862743,87.5,65.65656,66.666664,43.90244,77.0115,90.0,93.478264,77.5,82.089554,95.959595,57.333332,85.71429,28.571428,100.0,65.57377,81.111115,68.333336,32.32323,81.25,55.555557,76.92308,53.535355,62.264153,85.0
34,72.98969070941449,93.333336,96.42857,39.0625,75.5102,92.92929,74.747475,58.90411,91.304344,84.61539,90.90909,79.79798,85.0,43.434345,89.0625,90.47619,43.90244,89.583336,7.5,100.0,88.0,95.0,100.0,93.93939,79.79798,52.459015,94.23077,80.80808,79.710144,97.5,72.72727,62.264153,70.0,73.73737,26.760563,63.636364,67.5,92.10526,85.85859,43.373493,82.5,52.941177,82.5,69.69697,59.59596,51.219513,74.71265,92.5,93.478264,82.5,82.089554,96.969696,61.333332,83.333336,33.333332,100.0,54.098362,82.22222,71.666664,37.373737,76.25,51.515152,79.48718,51.515152,66.037735,85.0
35,73.33333332109834,93.333336,96.42857,39.0625,72.44898,92.92929,72.72727,56.164383,91.304344,76.92308,88.888885,82.828285,85.0,51.515152,90.625,90.47619,53.658535,87.5,7.5,97.560974,88.0,95.0,100.0,96.969696,81.818184,59.01639,94.23077,81.818184,78.26087,97.5,70.70707,67.92453,60.0,72.72727,29.577465,63.636364,67.5,92.10526,82.828285,46.987953,82.5,52.941177,82.5,69.69697,61.61616,48.780487,78.16092,92.5,91.304344,85.0,85.07462,94.94949,60.0,80.95238,30.952381,100.0,59.01639,82.22222,71.666664,34.343433,76.25,55.555557,79.48718,53.535355,69.81132,85.0
36,73.81443297745572,93.333336,96.42857,39.0625,74.4898,92.92929,71.71717,64.38356,91.304344,76.92308,89.89899,86.86869,85.0,55.555557,85.9375,92.85714,43.90244,87.5,7.5,97.560974,88.0,95.0,100.0,94.94949,86.86869,55.737705,94.23077,78.78788,76.81159,97.5,71.71717,67.92453,70.0,75.757576,26.760563,54.545456,65.0,92.10526,81.818184,42.168674,80.0,52.941177,90.0,74.747475,60.60606,53.658535,74.71265,92.5,91.304344,85.0,82.089554,94.94949,64.0,83.333336,40.47619,100.0,68.85246,81.111115,68.333336,36.363636,77.5,64.64646,76.92308,53.535355,64.15094,87.5
40,73.8831614997925,93.333336,96.42857,42.1875,73.46939,92.92929,72.72727,64.38356,91.304344,74.35897,89.89899,85.85859,85.0,33.333332,89.0625,88.09524,58.536587,87.5,10.0,97.560974,88.0,92.5,95.0,91.91919,77.77778,57.37705,94.23077,78.78788,82.608696,97.5,73.73737,67.92453,60.0,67.676765,26.760563,69.69697,62.5,92.10526,83.83839,42.168674,82.5,60.784313,85.0,60.60606,72.72727,65.85366,75.86207,90.0,91.304344,90.0,85.07462,95.959595,60.0,88.09524,42.857143,100.0,75.409836,83.333336,70.0,37.373737,76.25,65.65656,76.92308,53.535355,73.58491,85.0
41,74.63917524549696,93.333336,98.21429,42.1875,72.44898,92.92929,74.747475,60.27397,91.304344,74.35897,89.89899,86.86869,87.5,54.545456,89.0625,90.47619,53.658535,87.5,12.5,100.0,88.0,92.5,95.0,94.94949,80.80808,67.21311,94.23077,78.78788,81.159424,97.5,70.70707,66.037735,67.5,72.72727,28.169014,45.454544,67.5,92.10526,85.85859,43.373493,87.5,52.941177,85.0,64.64646,62.626263,63.414635,78.16092,95.0,93.478264,90.0,80.597015,96.969696,60.0,85.71429,47.61905,100.0,75.409836,83.333336,75.0,49.49495,76.25,68.68687,79.48718,53.535355,69.81132,87.5
