epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31
34,80.61767838125665,96.73913,96.34146,100.0,89.02439,61.11111,96.80851,92.30769,74.22681,40.206184,70.37037,91.91919,92.0,93.0,75.5102,98.0,93.93939,95.0,94.680855,87.5,84.210526,64.51613,94.0,90.81633,43.877552,81.111115,70.666664,50.0,72.72727,58.585857,68.75,71.875
36,81.00816471423501,97.82609,97.560974,100.0,89.02439,63.88889,97.87234,95.60439,70.103096,39.17526,75.30864,91.91919,91.0,93.0,73.46939,99.0,94.94949,92.0,94.680855,89.583336,84.210526,65.5914,95.0,89.79592,42.857143,84.44444,68.0,52.0,75.757576,61.61616,66.666664,71.875
38,81.29215477458288,97.82609,96.34146,100.0,87.80488,72.22222,97.87234,95.60439,74.22681,44.329895,71.604935,91.91919,91.0,93.0,74.4898,96.0,93.93939,91.0,94.680855,87.5,83.1579,72.043015,92.0,89.79592,52.040817,83.333336,66.666664,51.0,75.757576,65.65656,60.416668,73.4375
39,81.32765353212638,97.82609,97.560974,100.0,89.02439,63.88889,96.80851,94.50549,70.103096,39.17526,71.604935,92.92929,91.0,93.0,74.4898,100.0,91.91919,92.0,94.680855,87.5,84.210526,72.043015,92.0,89.79592,57.142857,85.55556,65.333336,51.0,74.747475,63.636364,65.625,73.4375
40,81.46964856230032,97.82609,97.560974,100.0,89.02439,63.88889,96.80851,94.50549,74.22681,39.17526,72.83951,93.93939,91.0,92.0,78.57143,99.0,92.92929,93.0,94.680855,89.583336,85.26316,63.44086,93.0,89.79592,50.0,87.77778,65.333336,49.0,75.757576,61.61616,68.75,78.125
42,81.75363862264821,97.82609,100.0,100.0,87.80488,66.666664,96.80851,94.50549,73.19588,43.29897,71.604935,92.92929,91.0,96.0,75.5102,97.0,94.94949,91.0,95.74468,90.625,85.26316,69.89247,93.0,89.79592,41.836735,84.44444,66.666664,50.0,75.757576,64.64646,73.958336,76.5625
47,82.17962371317005,97.82609,100.0,100.0,87.80488,63.88889,96.80851,95.60439,73.19588,43.29897,72.83951,92.92929,92.0,94.0,74.4898,97.0,92.92929,95.0,94.680855,89.583336,86.31579,72.043015,95.0,89.79592,42.857143,85.55556,65.333336,51.0,79.79798,73.73737,67.708336,75.0
51,82.67660631877884,97.82609,97.560974,100.0,89.02439,69.44444,95.74468,94.50549,73.19588,41.237114,74.07407,92.92929,92.0,94.0,76.53061,98.0,93.93939,95.0,94.680855,92.708336,85.26316,73.11828,95.0,89.79592,44.89796,83.333336,68.0,50.0,84.84849,69.69697,76.041664,73.4375
53,82.92509762158325,97.82609,100.0,97.22222,87.80488,69.44444,96.80851,94.50549,74.22681,41.237114,71.604935,92.92929,92.0,94.0,76.53061,99.0,93.93939,95.0,94.680855,90.625,85.26316,72.043015,95.0,89.79592,48.97959,83.333336,68.0,50.0,83.83839,74.747475,77.083336,75.0
54,82.99609513667022,97.82609,97.560974,98.611115,87.80488,66.666664,96.80851,94.50549,74.22681,44.329895,71.604935,92.92929,92.0,93.0,78.57143,99.0,93.93939,93.0,94.680855,90.625,86.31579,73.11828,94.0,89.79592,50.0,84.44444,68.0,54.0,81.818184,73.73737,75.0,75.0
55,83.24458643947462,96.73913,100.0,100.0,89.02439,69.44444,96.80851,94.50549,74.22681,42.26804,71.604935,92.92929,92.0,96.0,75.5102,98.0,93.93939,91.0,94.680855,93.75,86.31579,73.11828,95.0,89.79592,55.10204,83.333336,66.666664,60.0,80.80808,69.69697,73.958336,76.5625
59,83.31558395456159,96.73913,100.0,98.611115,87.80488,72.22222,96.80851,94.50549,72.16495,59.793816,71.604935,92.92929,92.0,93.0,75.5102,98.0,94.94949,92.0,96.80851,93.75,86.31579,73.11828,96.0,89.79592,46.938774,83.333336,65.333336,51.0,81.818184,73.73737,73.958336,75.0
60,83.56407525736599,97.82609,100.0,100.0,89.02439,72.22222,96.80851,94.50549,74.22681,46.391754,71.604935,92.92929,92.0,96.0,75.5102,98.0,95.959595,93.0,96.80851,95.833336,85.26316,70.96774,96.0,89.79592,42.857143,88.888885,70.666664,53.0,82.828285,75.757576,75.0,75.0
63,83.63507277245296,97.82609,100.0,98.611115,87.80488,72.22222,96.80851,94.50549,75.25773,47.42268,74.07407,92.92929,92.0,95.0,77.55102,98.0,92.92929,91.0,94.680855,96.875,86.31579,72.043015,95.0,89.79592,47.959183,88.888885,68.0,52.0,80.80808,81.818184,72.916664,75.0
66,83.74156904508342,96.73913,97.560974,100.0,89.02439,72.22222,96.80851,95.60439,75.25773,48.45361,71.604935,92.92929,92.0,97.0,77.55102,98.0,93.93939,92.0,96.80851,93.75,85.26316,73.11828,95.0,89.79592,48.97959,86.666664,69.333336,53.0,81.818184,79.79798,73.958336,75.0
67,84.27405040823571,97.82609,98.78049,100.0,89.02439,72.22222,97.87234,95.60439,75.25773,52.57732,71.604935,92.92929,92.0,97.0,76.53061,98.0,92.92929,94.0,96.80851,95.833336,85.26316,73.11828,95.0,89.79592,48.97959,88.888885,70.666664,53.0,80.80808,82.828285,75.0,75.0
70,84.45154419595315,97.82609,98.78049,97.22222,89.02439,72.22222,96.80851,94.50549,75.25773,61.85567,71.604935,92.92929,92.0,94.0,76.53061,99.0,96.969696,92.0,95.74468,94.791664,85.26316,73.11828,95.0,90.81633,53.061226,86.666664,68.0,58.0,81.818184,78.78788,73.958336,75.0
78,84.48704295349663,97.82609,97.560974,98.611115,89.02439,72.22222,96.80851,94.50549,75.25773,70.103096,71.604935,92.92929,92.0,93.0,76.53061,100.0,94.94949,93.0,94.680855,95.833336,85.26316,73.11828,95.0,89.79592,46.938774,90.0,68.0,54.0,80.80808,80.80808,75.0,75.0
81,84.5580404685836,97.82609,100.0,97.22222,89.02439,83.333336,96.80851,94.50549,75.25773,74.22681,71.604935,92.92929,92.0,92.0,78.57143,99.0,93.93939,91.0,95.74468,95.833336,85.26316,73.11828,95.0,89.79592,48.97959,84.44444,68.0,53.0,80.80808,79.79798,75.0,75.0
82,84.70003549875754,97.82609,100.0,98.611115,89.02439,77.77778,96.80851,93.40659,75.25773,73.19588,70.37037,92.92929,92.0,93.0,77.55102,99.0,94.94949,91.0,95.74468,94.791664,86.31579,73.11828,95.0,89.79592,47.959183,86.666664,68.0,54.0,82.828285,82.828285,75.0,75.0
83,84.91302804401846,97.82609,97.560974,98.611115,89.02439,72.22222,96.80851,94.50549,75.25773,74.22681,71.604935,92.92929,92.0,95.0,79.591835,99.0,94.94949,92.0,96.80851,95.833336,86.31579,73.11828,95.0,90.81633,48.97959,86.666664,68.0,53.0,80.80808,80.80808,78.125,75.0
94,84.98402555910543,97.82609,98.78049,100.0,89.02439,72.22222,96.80851,95.60439,75.25773,72.16495,71.604935,92.92929,92.0,92.0,76.53061,98.0,93.93939,91.0,94.680855,94.791664,91.57895,73.11828,95.0,89.79592,51.02041,85.55556,68.0,53.0,87.878784,80.80808,79.166664,75.0
98,85.8359957401491,97.82609,97.560974,100.0,89.02439,75.0,96.80851,93.40659,75.25773,72.16495,71.604935,92.92929,92.0,93.0,76.53061,98.0,96.969696,92.0,95.74468,94.791664,88.42105,73.11828,95.0,89.79592,48.97959,88.888885,69.333336,74.0,87.878784,82.828285,77.083336,75.0
